date,Humi,dew,snow
2013122705,59,-14.2,0.5
2013122706,58,-15.1,0.5
2013122707,58,-15.6,0.5
2013122708,58,-16,0.5
2013122709,56,-16.1,0.5
2013122800,51,-16.3,0.4
2013122801,52,-16.2,
2013122810,43,-17,0.4
2013122811,42,-16.3,0.4
2013122812,42,-15.5,0.4
2013122813,39,-16,0.4
2013122814,38,-15.2,0.4
2013122815,35,-16.2,0.4
2013122816,35,-16.4,0.3
2013122817,36,-16.7,0.3
2013122818,35,-17.8,0.3
2013122819,39,-16.9,
2013122802,49,-16.9,
2013122820,39,-17.2,
2013122821,40,-17.5,0.3
2013122822,43,-16.9,
2013122823,48,-15.8,
2013122803,53,-16.4,0.4
2013122804,54,-16.9,0.4
2013122805,55,-16.9,0.4
2013122806,51,-17.9,0.4
2013122807,45,-19.4,0.4
2013122808,51,-17.9,0.4
2013122809,44,-18.5,0.4
2013122900,53,-14.8,0.3
2013122901,51,-15.5,
2013122910,46,-13.9,0.3
2013122911,33,-16,0.3
2013122912,33,-14.6,0.3
2013122913,32,-13.9,0.2
2013122914,36,-11.9,0.1
2013122915,46,-9.1,
2013122916,57,-6.7,
2013122917,72,-4.6,
2013122918,84,-2.8,
2013122919,84,-2.7,0.1
2013122902,52,-15.4,
2013122920,84,-2.8,
2013122921,83,-2.8,0.1
2013122922,82,-3.2,
2013122923,78,-4.2,
2013122903,52,-15.6,0.3
2013122904,56,-15,0.3
2013122905,54,-15.4,0.3
2013122906,55,-15.1,0.3
2013122907,59,-14.4,0.3
2013122908,59,-14.1,0.3
2013122909,53,-14.9,0.3
2013123000,72,-5.2,0.1
2013123001,66,-6.2,
2013123010,58,-6.4,0.1
2013123011,46,-6.3,
2013123012,39,-7.1,
2013123013,39,-6.6,
2013123014,43,-5.7,
2013123015,46,-5.1,
2013123016,39,-6.9,
2013123017,42,-6.6,
2013123018,45,-6.4,
2013123019,50,-5.5,
2013123002,68,-6.1,
2013123020,52,-5.5,
2013123021,54,-5.4,
2013123022,56,-5.4,
2013123023,57,-5.5,
2013123003,59,-7.8,0.1
2013123004,60,-7.9,0.1
2013123005,61,-7.7,0.1
2013123006,65,-7.1,0.1
2013123007,73,-5.9,0.1
2013123008,75,-5.7,0.1
2013123009,72,-5.7,0.1
2013123100,63,-4.5,
2013123101,67,-3.9,
2013123110,54,-5.1,
2013123111,49,-4.9,
2013123112,46,-4.8,
2013123113,40,-5.6,
2013123114,30,-8.7,
2013123115,32,-7.9,
2013123116,32,-8.4,
2013123117,37,-7.1,
2013123118,52,-3.4,
2013123119,62,-1.2,
2013123102,65,-4.5,
2013123120,70,0.1,
2013123121,64,-1.3,
2013123122,62,-2.4,
2013123123,61,-3.1,
2013123103,69,-4.2,
2013123104,70,-3.7,
2013123105,72,-3.2,
2013123106,72,-3.1,
2013123107,77,-2.4,
2013123108,77,-3,
2013123109,70,-3.8,
2014010100,65,-2.6,
2014010101,66,-3.1,
2014010110,55,-4.6,
2014010111,55,-2.9,
2014010112,44,-4.4,
2014010113,51,-2.7,
2014010114,45,-4,
2014010115,29,-9.3,
2014010116,33,-7.6,
2014010117,53,-2.3,
2014010118,59,-1.3,
2014010119,66,0,
2014010102,67,-3.7,
2014010120,61,-1.3,
2014010121,67,-0.7,
2014010122,61,-2.5,
2014010123,50,-5.8,
2014010103,60,-5.5,
2014010104,59,-6.2,
2014010105,56,-7.1,
2014010106,53,-7.8,
2014010107,55,-7.3,
2014010108,55,-7.5,
2014010109,54,-6.5,
2014010200,44,-8.2,
2014010201,46,-8.4,
2014010210,29,-15.2,
2014010211,23,-16.5,
2014010212,22,-16.1,
2014010213,20,-16.2,
2014010214,19,-16.3,
2014010215,18,-16.9,
2014010216,19,-15.9,
2014010217,21,-15.5,
2014010218,27,-13.9,
2014010219,28,-14,
2014010202,46,-9.3,
2014010220,34,-12.6,
2014010221,34,-13.2,
2014010222,39,-11.8,
2014010223,43,-10.8,
2014010203,50,-8.9,
2014010204,50,-9.1,
2014010205,46,-10.7,
2014010206,50,-9.9,
2014010207,49,-10.4,
2014010208,48,-10.8,
2014010209,36,-14.1,
2014010300,46,-10.3,
2014010301,44,-11.3,
2014010310,40,-10.8,
2014010311,38,-9.9,
2014010312,36,-8.8,
2014010313,33,-8.3,
2014010314,39,-6.1,
2014010315,51,-2.8,
2014010316,56,-1.8,
2014010317,64,-0.3,
2014010318,70,0.4,
2014010319,72,0,
2014010302,50,-9.6,
2014010320,72,-0.7,
2014010321,67,-3,
2014010322,69,-3.5,
2014010323,71,-3.5,
2014010303,49,-10.1,
2014010304,51,-9.6,
2014010305,50,-9.7,
2014010306,50,-10.1,
2014010307,50,-10,
2014010308,50,-9.8,
2014010309,46,-10.3,
2014010400,66,-5,
2014010401,70,-5,
2014010410,45,-11.7,
2014010411,44,-10.4,
2014010412,38,-10.3,
2014010413,36,-9.5,
2014010414,35,-8.8,
2014010415,35,-9.3,
2014010416,39,-8.4,
2014010417,42,-8.5,
2014010418,43,-9.6,
2014010419,42,-10.5,
2014010402,69,-5.8,
2014010420,42,-11.2,
2014010421,43,-11.5,
2014010422,48,-10.8,
2014010423,49,-10.9,
2014010403,65,-7.2,
2014010404,49,-11.4,
2014010405,46,-12.1,
2014010406,50,-11.7,
2014010407,53,-11.8,
2014010408,58,-10.7,
2014010409,50,-12.2,
2014010500,53,-10.4,
2014010501,57,-9.8,
2014010510,50,-10.9,
2014010511,44,-10.3,
2014010512,42,-10,
2014010513,36,-11,
2014010514,30,-12.6,
2014010515,32,-11.5,
2014010516,28,-14,
2014010517,31,-13.3,
2014010518,36,-12.5,
2014010519,35,-13.4,
2014010502,58,-10.1,
2014010520,40,-12.2,
2014010521,43,-11.2,
2014010522,46,-10.9,
2014010523,50,-10.5,
2014010503,61,-9.5,
2014010504,64,-9.3,
2014010505,67,-8.8,
2014010506,68,-8.7,
2014010507,65,-9.2,
2014010508,62,-10.4,
2014010509,53,-12,
2014010600,52,-10.3,
2014010601,54,-10.4,
2014010610,52,-9.4,
2014010611,44,-9.8,
2014010612,38,-10.1,
2014010613,36,-9.5,
2014010614,31,-9.7,
2014010615,32,-9.1,
2014010616,33,-9,
2014010617,37,-8.6,
2014010618,46,-6.8,
2014010619,49,-6.7,
2014010602,52,-10.9,
2014010620,53,-6.5,
2014010621,53,-6.8,
2014010622,53,-6.8,
2014010623,54,-7.1,
2014010603,57,-9.9,
2014010604,61,-9.2,
2014010605,63,-9.4,
2014010606,64,-9.2,
2014010607,63,-9.4,
2014010608,65,-9.2,
2014010609,59,-9.9,
2014010700,54,-7.3,
2014010701,55,-6.6,
2014010710,49,-7.5,
2014010711,45,-7.6,
2014010712,43,-7.3,
2014010713,47,-5.8,
2014010714,49,-4.8,
2014010715,49,-4.3,
2014010716,51,-4,
2014010717,52,-3.9,
2014010718,57,-3.1,
2014010719,59,-3,
2014010702,54,-7,
2014010720,60,-3,
2014010721,65,-2.3,
2014010722,65,-1.9,
2014010723,65,-1.9,
2014010703,57,-6.9,
2014010704,56,-6.9,
2014010705,57,-6.5,
2014010706,57,-6.8,
2014010707,59,-6.6,
2014010708,55,-7.3,
2014010709,54,-7.2,
2014010800,66,-1.7,
2014010801,73,-0.5,
2014010810,80,-0.9,
2014010811,70,-2.7,
2014010812,67,-3.2,
2014010813,62,-3.9,
2014010814,56,-5.2,
2014010815,45,-8.2,
2014010816,34,-12.4,
2014010817,34,-13.6,
2014010818,32,-15.4,
2014010819,36,-14.8,
2014010802,75,-0.2,
2014010820,41,-14.2,
2014010821,41,-14.8,
2014010822,42,-15.4,
2014010823,40,-16.6,
2014010803,73,-0.6,
2014010804,75,-0.2,
2014010805,78,0.1,
2014010806,81,0.1,
2014010807,79,-0.7,
2014010808,81,-0.9,
2014010809,81,-0.9,
2014010900,33,-19.4,
2014010901,30,-21,
2014010910,32,-22.9,
2014010911,27,-23.4,
2014010912,24,-24.1,
2014010913,22,-24.2,
2014010914,19,-25,
2014010915,13,-28.8,
2014010916,15,-27.3,
2014010917,17,-26.9,
2014010918,20,-25.9,
2014010919,22,-25.1,
2014010902,29,-22.2,
2014010920,24,-24.6,
2014010921,26,-23.8,
2014010922,28,-23,
2014010923,29,-22.7,
2014010903,29,-23,
2014010904,29,-23.4,
2014010905,30,-23.5,
2014010906,33,-23,
2014010907,33,-23.3,
2014010908,34,-23.2,
2014010909,33,-23.4,
2014011000,32,-22.2,
2014011001,31,-22.5,
2014011010,47,-14.7,
2014011011,46,-13.8,
2014011012,44,-12.9,
2014011013,42,-12.4,
2014011014,39,-13.1,
2014011015,42,-12.4,
2014011016,47,-11.1,
2014011017,50,-10.7,
2014011018,53,-10.6,
2014011019,58,-10.2,
2014011002,31,-22.8,
2014011020,60,-9.9,
2014011021,63,-9.5,
2014011022,66,-9.3,
2014011023,69,-9,
2014011003,35,-21.8,
2014011004,34,-21.9,
2014011005,37,-20.6,
2014011006,35,-20.8,
2014011007,37,-19.9,
2014011008,45,-17.8,
2014011009,43,-17.3,
2014011100,74,-8.1,
2014011101,71,-8.6,
2014011110,65,-9,
2014011111,48,-10.6,
2014011112,16,-22.3,
2014011113,15,-22.5,
2014011114,19,-19.4,
2014011115,14,-23,
2014011116,18,-20.4,
2014011117,22,-18.3,
2014011118,27,-16.3,
2014011119,25,-17.5,
2014011102,75,-8.1,
2014011120,26,-17.4,
2014011121,30,-15.5,
2014011122,33,-14.3,
2014011123,31,-16,
2014011103,80,-7.7,
2014011104,77,-8.6,
2014011105,78,-8.4,
2014011106,77,-8.3,
2014011107,79,-8.3,
2014011108,80,-8.2,
2014011109,75,-8.7,
2014011200,34,-15.7,
2014011201,34,-16.1,
2014011210,68,-5.4,
2014011211,74,-4.6,
2014011212,52,-8.1,
2014011213,39,-11.1,
2014011214,26,-15.8,
2014011215,23,-17.5,
2014011216,22,-18.6,
2014011217,20,-20.9,
2014011218,27,-19.2,
2014011219,30,-19,
2014011202,35,-15.8,
2014011220,31,-19.5,
2014011221,34,-19.5,
2014011222,37,-19.1,
2014011223,36,-19.9,
2014011203,47,-11.7,
2014011204,56,-8.7,
2014011205,61,-7.9,
2014011206,66,-7.4,
2014011207,67,-6.9,
2014011208,67,-6.8,
2014011209,62,-6.8,
2014011300,37,-19.9,
2014011301,36,-20.7,
2014011310,25,-24.5,
2014011311,21,-24.9,
2014011312,16,-26.6,
2014011313,15,-26.3,
2014011314,15,-25.5,
2014011315,15,-25.1,
2014011316,18,-23,
2014011317,20,-22.7,
2014011318,23,-22,
2014011319,23,-22.4,
2014011302,33,-22,
2014011320,25,-21.9,
2014011321,27,-21.4,
2014011322,29,-20.5,
2014011323,28,-21,
2014011303,33,-22.4,
2014011304,31,-23.2,
2014011305,34,-22.7,
2014011306,34,-22.8,
2014011307,34,-22.9,
2014011308,36,-22.7,
2014011309,31,-23.6,
2014011400,29,-20.9,
2014011401,29,-21.3,
2014011410,28,-21,
2014011411,22,-21.7,
2014011412,26,-18,
2014011413,21,-20.1,
2014011414,18,-21,
2014011415,18,-21,
2014011416,21,-19,
2014011417,23,-19.1,
2014011418,29,-17.3,
2014011419,34,-16.3,
2014011402,33,-20.2,
2014011420,39,-15,
2014011421,40,-15,
2014011422,44,-14.2,
2014011423,50,-13.6,
2014011403,33,-20.7,
2014011404,36,-20.3,
2014011405,34,-21.2,
2014011406,37,-20.5,
2014011407,40,-20,
2014011408,35,-21.3,
2014011409,34,-21,
2014011500,53,-13.4,
2014011501,42,-16.3,
2014011510,34,-17.4,
2014011511,28,-18,
2014011512,27,-16.3,
2014011513,25,-16.9,
2014011514,28,-14.9,
2014011515,29,-14.4,
2014011516,34,-12.5,
2014011517,34,-13.2,
2014011518,40,-12.3,
2014011519,47,-11.1,
2014011502,43,-16.3,
2014011520,49,-11.2,
2014011521,50,-11.1,
2014011522,52,-11.3,
2014011523,56,-10.7,
2014011503,46,-15.5,
2014011504,46,-16.1,
2014011505,45,-16.8,
2014011506,46,-17,
2014011507,47,-16.8,
2014011508,43,-17.7,
2014011509,39,-18.2,
2014011600,59,-10,
2014011601,63,-9.4,
2014011610,58,-8,
2014011611,56,-7.5,
2014011612,49,-7.8,
2014011613,54,-5.7,
2014011614,53,-5.6,
2014011615,54,-5.1,
2014011616,50,-5.8,
2014011617,53,-5.3,
2014011618,55,-5.3,
2014011619,59,-5.1,
2014011602,64,-9.8,
2014011620,64,-4.8,
2014011621,68,-4.7,
2014011622,68,-4.8,
2014011623,70,-4.7,
2014011603,62,-9.8,
2014011604,61,-9.3,
2014011605,60,-9.3,
2014011606,58,-9.4,
2014011607,59,-8.8,
2014011608,59,-8.8,
2014011609,59,-8.4,
2014011700,74,-4.4,
2014011701,74,-4.7,
2014011710,72,-6.1,
2014011711,65,-5.9,
2014011712,53,-6.5,
2014011713,37,-10.7,
2014011714,30,-12.5,
2014011715,30,-12.2,
2014011716,30,-12.6,
2014011717,32,-12.5,
2014011718,34,-12.5,
2014011719,35,-12.6,
2014011702,75,-4.8,
2014011720,39,-11.8,
2014011721,42,-11.4,
2014011722,43,-11.2,
2014011723,47,-10.3,
2014011703,77,-5.2,
2014011704,77,-5.5,
2014011705,79,-5.6,
2014011706,80,-5.7,
2014011707,82,-5.9,
2014011708,83,-5.9,
2014011709,80,-6.1,
2014011800,51,-9.7,
2014011801,50,-10.1,
2014011810,51,-10.1,
2014011811,40,-12.9,
2014011812,37,-13.1,
2014011813,33,-14,
2014011814,30,-15,
2014011815,27,-16.2,
2014011816,25,-17.3,
2014011817,25,-17.8,
2014011818,28,-17.5,
2014011819,32,-16.7,
2014011802,52,-9.7,
2014011820,34,-16.3,
2014011821,37,-15.6,
2014011822,40,-15.3,
2014011823,44,-14.7,
2014011803,52,-10.5,
2014011804,53,-10.9,
2014011805,56,-10.7,
2014011806,56,-11.4,
2014011807,58,-10.8,
2014011808,60,-10.5,
2014011809,58,-10.2,
2014011900,44,-15.3,
2014011901,43,-15.8,
2014011910,43,-14.2,
2014011911,33,-15.2,
2014011912,29,-15.7,
2014011913,24,-17.1,
2014011914,22,-17.3,
2014011915,24,-17.1,
2014011916,32,-13.8,
2014011917,36,-13,
2014011918,44,-11.3,
2014011919,48,-10.4,
2014011902,46,-15.6,
2014011920,45,-11.4,
2014011921,46,-11,
2014011922,46,-10.9,
2014011923,61,-7.2,
2014011903,50,-14.9,
2014011904,49,-15.1,
2014011905,51,-15,
2014011906,53,-14.8,
2014011907,54,-15,
2014011908,54,-14.9,
2014011909,48,-15.8,
2014012000,64,-6.7,
2014012001,77,-4.8,0.2
2014012010,84,-3.6,4.3
2014012011,82,-3.4,4.3
2014012012,78,-3,4.1
2014012013,74,-2.5,3
2014012014,81,-1.6,2.5
2014012015,84,-1.3,2.5
2014012016,86,-1.2,3.5
2014012017,91,-1.1,4.6
2014012018,91,-1.3,5.2
2014012019,80,-4,5.2
2014012002,84,-4,0.7
2014012020,75,-5.6,
2014012021,72,-6.7,5.2
2014012022,65,-8.2,
2014012023,69,-7.9,5.2
2014012003,89,-3.7,1.7
2014012004,90,-3.9,2.8
2014012005,90,-3.9,3.2
2014012006,89,-4,3.9
2014012007,88,-4.1,4.3
2014012008,87,-4,4.3
2014012009,86,-3.9,4.3
2014012100,77,-7.6,5.3
2014012101,79,-7.8,6
2014012110,65,-11.5,5.4
2014012111,63,-11.3,5.2
2014012112,59,-11.4,5
2014012113,59,-10.8,4.8
2014012114,57,-10.9,4.6
2014012115,58,-10.3,4.5
2014012116,59,-10,4.5
2014012117,60,-10.2,4.5
2014012118,61,-10.8,4.5
2014012119,61,-11,
2014012102,69,-9.9,6.1
2014012120,64,-11,
2014012121,59,-12.2,4.5
2014012122,63,-11.8,
2014012123,61,-12.4,
2014012103,68,-10.7,6.1
2014012104,69,-10.8,6.1
2014012105,68,-11.4,6.1
2014012106,67,-11.8,6
2014012107,69,-11.8,5.9
2014012108,66,-12.1,5.8
2014012109,65,-12,5.6
2014012200,64,-12.4,4.5
2014012201,66,-12.5,
2014012210,62,-12.5,4.5
2014012211,54,-11.3,4.4
2014012212,45,-12.1,4.4
2014012213,43,-11.5,4.2
2014012214,42,-10.9,4
2014012215,41,-11.2,3.9
2014012216,37,-11.6,3.8
2014012217,42,-10.9,3.8
2014012218,52,-9.2,3.8
2014012219,57,-8.7,
2014012202,66,-12.5,
2014012220,60,-8.3,
2014012221,62,-7.8,3.8
2014012222,64,-7.9,
2014012223,70,-7.3,
2014012203,68,-12.5,4.5
2014012204,69,-13.1,4.5
2014012205,72,-12.9,4.5
2014012206,71,-13.4,4.5
2014012207,75,-12.9,4.5
2014012208,72,-13.3,4.5
2014012209,69,-13,4.5
2014012300,72,-7.3,3.8
2014012301,76,-7.1,
2014012310,65,-8,3.8
2014012311,58,-7.8,3.7
2014012312,54,-7.1,3.6
2014012313,50,-6.9,3.5
2014012314,48,-6.1,3.2
2014012315,50,-5.6,2.9
2014012316,51,-5.4,2.7
2014012317,50,-5.9,2.5
2014012318,53,-5.7,2.5
2014012319,56,-5.7,
2014012302,75,-7.7,
2014012320,63,-5,
2014012321,69,-4.5,2.5
2014012322,72,-4.4,
2014012323,74,-4.7,
2014012303,74,-8.2,3.8
2014012304,77,-7.9,3.8
2014012305,79,-7.7,3.8
2014012306,81,-7.8,3.8
2014012307,78,-8.3,3.8
2014012308,76,-8.6,3.8
2014012309,70,-8.7,3.8
2014012400,74,-5.1,2.5
2014012401,73,-5,
2014012410,65,-3.9,1.4
2014012411,63,-3.7,1.2
2014012412,60,-3.6,0.7
2014012413,59,-3.3,0.5
2014012414,56,-3.3,0.2
2014012415,56,-2.5,
2014012416,58,-2,
2014012417,60,-1.8,
2014012418,61,-1.9,
2014012419,63,-1.5,
2014012402,69,-5.2,
2014012420,65,-1.3,
2014012421,68,-1,
2014012422,70,-0.8,
2014012423,68,-1,
2014012403,68,-5.1,2.5
2014012404,69,-4.9,2.4
2014012405,68,-5,2.3
2014012406,67,-5,2.2
2014012407,66,-4.9,2.1
2014012408,66,-4.6,1.8
2014012409,66,-4.2,1.5
2014012500,69,-0.9,
2014012501,70,-0.6,
2014012510,72,1.4,
2014012511,85,3.7,
2014012512,90,4.2,
2014012513,90,4.2,
2014012514,91,3.8,
2014012515,91,4.1,
2014012516,88,3.6,
2014012517,88,3.3,
2014012518,82,2,
2014012519,79,0.9,
2014012502,69,-0.7,
2014012520,72,-1,
2014012521,63,-4,
2014012522,53,-7.1,
2014012523,58,-7,
2014012503,70,-0.4,
2014012504,71,-0.2,
2014012505,70,-0.2,
2014012506,71,0,
2014012507,70,0.2,
2014012508,70,0.4,
2014012509,71,0.8,
2014012600,57,-7.8,
2014012601,57,-8.6,
2014012610,42,-14.7,
2014012611,39,-14.1,
2014012612,36,-14.1,
2014012613,34,-13.4,
2014012614,34,-12.6,
2014012615,32,-13,
2014012616,29,-14.3,
2014012617,32,-13.5,
2014012618,36,-13.5,
2014012619,37,-13.5,
2014012602,56,-9.5,
2014012620,42,-12.7,
2014012621,43,-13.1,
2014012622,40,-14.3,
2014012623,48,-12.8,
2014012603,53,-10.8,
2014012604,52,-11.8,
2014012605,47,-13.7,
2014012606,45,-14.5,
2014012607,47,-14.2,
2014012608,45,-15.3,
2014012609,43,-15.5,
2014012700,49,-12.6,
2014012701,49,-12.9,
2014012710,50,-10.7,
2014012711,37,-12.1,
2014012712,29,-13.4,
2014012713,29,-12.1,
2014012714,28,-11.6,
2014012715,19,-16,
2014012716,21,-15,
2014012717,27,-12.5,
2014012718,34,-10.9,
2014012719,46,-7.9,
2014012702,53,-12.4,
2014012720,56,-6.1,
2014012721,58,-6.1,
2014012722,58,-6,
2014012723,61,-4.8,
2014012703,60,-11.2,
2014012704,65,-10.3,
2014012705,65,-10.5,
2014012706,61,-11.5,
2014012707,63,-11.2,
2014012708,62,-11.3,
2014012709,57,-11.1,
2014012800,66,-3.5,
2014012801,72,-1.6,
2014012810,71,-2.9,
2014012811,60,-4.7,
2014012812,34,-11,
2014012813,32,-10.8,
2014012814,26,-14,
2014012815,21,-17,
2014012816,23,-15.9,
2014012817,21,-17.5,
2014012818,31,-14.1,
2014012819,30,-15.4,
2014012802,81,0.2,
2014012820,28,-16.7,
2014012821,33,-15.2,
2014012822,35,-15.1,
2014012823,39,-14.4,
2014012803,87,1.4,
2014012804,88,1.2,
2014012805,88,1.1,
2014012806,89,0.9,
2014012807,88,1,
2014012808,85,0.2,
2014012809,83,-0.7,
2014012900,44,-13.5,
2014012901,46,-13.4,
2014012910,41,-12.2,
2014012911,33,-12.8,
2014012912,28,-13.2,
2014012913,22,-15,
2014012914,18,-15.9,
2014012915,17,-15.7,
2014012916,19,-14.1,
2014012917,21,-13.5,
2014012918,22,-13.7,
2014012919,13,-20.1,
2014012902,46,-13.8,
2014012920,31,-9.7,
2014012921,45,-4.6,
2014012922,55,-2.2,
2014012923,57,-1.8,
2014012903,49,-13.5,
2014012904,50,-13.4,
2014012905,50,-13.5,
2014012906,56,-12.4,
2014012907,56,-12.3,
2014012908,57,-12.5,
2014012909,46,-13.4,
2014013000,58,-1.6,
2014013001,52,-2.9,
2014013010,92,4,
2014013011,92,3.9,
2014013012,92,3.9,
2014013013,92,4,
2014013014,88,3.4,
2014013015,86,2.9,
2014013016,78,1.3,
2014013017,73,0.2,
2014013018,60,-3,
2014013019,24,-15.9,
2014013002,63,-0.1,
2014013020,28,-15,
2014013021,25,-17,
2014013022,27,-16.5,
2014013023,30,-15.8,
2014013003,71,1.5,
2014013004,73,1.9,
2014013005,73,1.8,
2014013006,74,2.1,
2014013007,85,3.7,
2014013008,90,3.9,
2014013009,91,3.8,
2014013100,30,-16.4,
2014013101,30,-17.2,
2014013110,32,-15.2,
2014013111,26,-16,
2014013112,23,-16.1,
2014013113,17,-18.5,
2014013114,17,-17.1,
2014013115,19,-15.6,
2014013116,15,-17.9,
2014013117,16,-17.6,
2014013118,18,-17.5,
2014013119,24,-15.2,
2014013102,31,-17.1,
2014013120,22,-16.7,
2014013121,22,-16.8,
2014013122,28,-14.2,
2014013123,27,-14,
2014013103,31,-17.6,
2014013104,38,-15.9,
2014013105,39,-15.9,
2014013106,38,-16.2,
2014013107,43,-15,
2014013108,42,-15.1,
2014013109,35,-16.7,
2014020100,23,-15.5,
2014020101,24,-14.8,
2014020110,32,-10.2,
2014020111,34,-9.4,
2014020112,73,0.2,
2014020113,83,1.6,
2014020114,86,2.1,
2014020115,90,2.9,
2014020116,91,3,
2014020117,92,3.2,
2014020118,92,3.4,
2014020119,92,3.6,
2014020102,24,-14.7,
2014020120,91,3.6,
2014020121,90,3.6,
2014020122,88,3.5,
2014020123,86,3.7,
2014020103,25,-14.1,
2014020104,25,-14,
2014020105,25,-13.8,
2014020106,26,-13.3,
2014020107,28,-12.3,
2014020108,29,-11.7,
2014020109,29,-11.4,
2014020200,85,3.6,
2014020201,87,4,
2014020210,93,4.2,
2014020211,93,4.3,
2014020212,93,4.3,
2014020213,93,4.6,
2014020214,92,4.7,
2014020215,89,4.8,
2014020216,89,4.4,
2014020217,89,4.3,
2014020218,91,4.2,
2014020219,91,3.6,
2014020202,92,4.1,
2014020220,92,3.4,
2014020221,92,3,
2014020222,90,2.3,
2014020223,90,1.7,
2014020203,92,3.8,
2014020204,92,3.7,
2014020205,92,3.7,
2014020206,93,3.9,
2014020207,93,3.8,
2014020208,93,3.5,
2014020209,93,3.7,
2014020300,90,1.3,
2014020301,87,0.2,
2014020310,38,-15,
2014020311,37,-15.1,
2014020312,33,-16.4,
2014020313,29,-18.4,
2014020314,23,-20.7,
2014020315,20,-21.9,
2014020316,20,-22.2,
2014020317,21,-22.2,
2014020318,30,-19.5,
2014020319,30,-20.2,
2014020302,72,-3.2,
2014020320,30,-21,
2014020321,31,-21.3,
2014020322,31,-21.8,
2014020323,29,-22.8,
2014020303,71,-4.3,
2014020304,62,-7,
2014020305,60,-7.9,
2014020306,52,-10.3,
2014020307,46,-12.4,
2014020308,41,-14.2,
2014020309,40,-14.7,
2014020400,31,-22.3,
2014020401,33,-21.9,
2014020410,26,-24.7,
2014020411,23,-25.1,
2014020412,19,-25.7,
2014020413,18,-26,
2014020414,18,-25.5,
2014020415,19,-24.4,
2014020416,20,-23.6,
2014020417,21,-23.5,
2014020418,23,-23.3,
2014020419,26,-22.3,
2014020402,30,-23.3,
2014020420,28,-22.1,
2014020421,30,-21.7,
2014020422,31,-21.6,
2014020423,29,-22.3,
2014020403,30,-23.6,
2014020404,31,-23.5,
2014020405,30,-23.9,
2014020406,30,-24.3,
2014020407,30,-24.4,
2014020408,33,-23.7,
2014020409,29,-24.6,
2014020500,27,-23.2,
2014020501,26,-23.7,
2014020510,24,-23.7,
2014020511,20,-24,
2014020512,19,-23.3,
2014020513,18,-22.3,
2014020514,19,-21.1,
2014020515,17,-22.2,
2014020516,19,-21.1,
2014020517,23,-19.9,
2014020518,26,-19.4,
2014020519,31,-17.8,
2014020502,26,-24,
2014020520,33,-17.6,
2014020521,34,-17.5,
2014020522,34,-17.8,
2014020523,33,-18.2,
2014020503,30,-23.1,
2014020504,31,-22.9,
2014020505,30,-22.9,
2014020506,30,-22.7,
2014020507,30,-22.5,
2014020508,29,-22.8,
2014020509,28,-22.8,
2014020600,36,-17.5,
2014020601,35,-18,
2014020610,31,-17.3,
2014020611,27,-17.6,
2014020612,23,-18.4,
2014020613,19,-19.4,
2014020614,18,-19.3,
2014020615,21,-16,
2014020616,22,-15.5,
2014020617,24,-15.5,
2014020618,24,-16.7,
2014020619,27,-16.6,
2014020602,35,-18,
2014020620,29,-16.3,
2014020621,30,-16.6,
2014020622,34,-15.6,
2014020623,35,-15.6,
2014020603,40,-16.7,
2014020604,40,-16.6,
2014020605,34,-18.2,
2014020606,33,-18.5,
2014020607,34,-18,
2014020608,33,-18.1,
2014020609,32,-18,
2014020700,35,-15.4,
2014020701,41,-13,
2014020710,51,-7.8,
2014020711,44,-7.2,
2014020712,39,-7.5,
2014020713,35,-7.8,
2014020714,35,-7.7,
2014020715,34,-7.6,
2014020716,34,-7.8,
2014020717,36,-7.9,
2014020718,38,-7.9,
2014020719,39,-8.1,
2014020702,44,-12,
2014020720,43,-7.5,
2014020721,46,-7.3,
2014020722,45,-7.9,
2014020723,52,-6.6,
2014020703,46,-11.3,
2014020704,47,-11,
2014020705,48,-10.8,
2014020706,49,-10.6,
2014020707,51,-10.2,
2014020708,51,-10,
2014020709,53,-8.8,
2014020800,73,-3.3,
2014020801,78,-2.8,
2014020810,77,-3.9,0.1
2014020811,68,-4,0.1
2014020812,64,-4.7,0
2014020813,65,-3.9,
2014020814,75,-1.9,
2014020815,78,-1.5,
2014020816,80,-1.2,
2014020817,88,-0.5,0.1
2014020818,90,-0.7,0.6
2014020819,90,-0.8,1
2014020802,80,-2.7,
2014020820,91,-0.8,2
2014020821,92,-1.5,4.2
2014020822,93,-1.8,5.3
2014020823,93,-2.1,5.8
2014020803,77,-3.3,
2014020804,70,-4.5,
2014020805,67,-5.1,
2014020806,66,-5.6,
2014020807,66,-5.7,
2014020808,70,-5.3,
2014020809,77,-4.3,0
2014020900,91,-2.7,5.8
2014020901,89,-3.4,5.8
2014020910,75,-5.9,5
2014020911,71,-5.6,4.7
2014020912,67,-5.5,4.5
2014020913,68,-5.1,4.3
2014020914,66,-5.2,3.8
2014020915,65,-5.6,3.6
2014020916,63,-5.6,3.4
2014020917,69,-4.7,3.3
2014020918,71,-5.1,3.3
2014020919,73,-5,3.3
2014020902,86,-4.3,
2014020920,72,-5.4,3.3
2014020921,74,-5.2,3.3
2014020922,82,-4.1,3.3
2014020923,84,-4.1,3.3
2014020903,85,-4.8,5.8
2014020904,86,-4.9,5.8
2014020905,83,-5.3,5.8
2014020906,84,-5.3,5.8
2014020907,83,-5.6,5.8
2014020908,84,-5.6,5.4
2014020909,80,-6.1,5.2
2014021000,86,-4.1,3.5
