date,Humi,dew,snow
2014091903,86,11.85,
2014091904,87,11.35,
2014091905,89,11.65,
2014091906,88.5,11.15,
2014091907,88.5,11.4,
2014091908,88,12,
2014091909,86.5,12.65,
2014092000,86,12.25,
2014092001,87.5,11.75,
2014092010,64,13.9,
2014092011,57.5,14.3,
2014092012,53.5,13.75,
2014092013,51.5,12.95,
2014092014,50,13.1,
2014092015,48.5,11.75,
2014092016,49.5,12.1,
2014092017,42,9.75,
2014092018,57,13.45,
2014092019,63.5,13.45,
2014092002,87.5,11.35,
2014092020,71,14,
2014092021,77.5,14.25,
2014092022,82,13.85,
2014092023,87,13.8,
2014092003,87.5,11,
2014092004,88,10.8,
2014092005,89.5,10.75,
2014092006,90,10.55,
2014092007,89.5,10.7,
2014092008,85.5,11.8,
2014092009,69,12.7,
2014092100,89.5,13.35,
2014092101,87,12.8,
2014092110,64.5,14.75,
2014092111,55,14.15,
2014092112,49.5,12.9,
2014092113,46,11.1,
2014092114,47,11.85,
2014092115,47.5,12.15,
2014092116,51.5,13.3,
2014092117,56.5,14.45,
2014092118,63,14.95,
2014092119,67,14.9,
2014092102,87.5,12.35,
2014092120,77,15.65,
2014092121,81,15.25,
2014092122,84.5,15.2,
2014092123,86,14.7,
2014092103,88,12,
2014092104,88.5,11.8,
2014092105,89,11.45,
2014092106,89.5,11.3,
2014092107,89,11.55,
2014092108,78.5,12.4,
2014092109,68.5,13.3,
2014092200,87.5,14.4,
2014092201,89,14.05,
2014092210,68,16,
2014092211,65,16.8,
2014092212,58,15.9,
2014092213,57,15.35,
2014092214,57,15.2,
2014092215,59,15.3,
2014092216,60,15.55,
2014092217,59,15,
2014092218,64.5,15.45,
2014092219,70,15.5,
2014092202,89,13.65,
2014092220,73,15.5,
2014092221,77.5,15.35,
2014092222,81.5,15.7,
2014092223,84.5,14.85,
2014092203,89,13.2,
2014092204,89.5,12.85,
2014092205,90,12.55,
2014092206,91,12.5,
2014092207,91,12.75,
2014092208,87,13.65,
2014092209,74.5,15.1,
2014092300,88.5,14.9,
2014092301,89,14.4,
2014092310,67.5,16.6,
2014092311,59,15.5,
2014092312,56.5,15.55,
2014092313,56,15.55,
2014092314,59,15.7,
2014092315,58,15.65,
2014092316,60,15.9,
2014092317,62.5,15.85,
2014092318,67.5,16.4,
2014092319,69.5,16.4,
2014092302,89,14,
2014092320,75,17.25,
2014092321,79.5,17.8,
2014092322,83,17.15,
2014092323,92,17.8,
2014092303,90,13.55,
2014092304,90,13.25,
2014092305,90,12.9,
2014092306,90.5,12.75,
2014092307,88.5,12.85,
2014092308,80,13.85,
2014092309,72,15.85,
2014092400,96,17.8,
2014092401,96.5,17.9,
2014092410,98,19.5,
2014092411,97.5,19.85,
2014092412,97,19.7,
2014092413,96,19.3,
2014092414,95.5,19.7,
2014092415,88.5,18.7,
2014092416,89,18.2,
2014092417,92.5,17.65,
2014092418,90,17.2,
2014092419,91.5,17.25,
2014092402,97.5,18.05,
2014092420,93.5,17.3,
2014092421,92.5,16.85,
2014092422,88,16.4,
2014092423,87.5,16.3,
2014092403,97.5,18.25,
2014092404,97.5,18.45,
2014092405,97.5,18.65,
2014092406,98,18.6,
2014092407,98.5,18.7,
2014092408,98.5,18.75,
2014092409,98.5,19.2,
2014092500,86.5,16.2,
2014092501,89.5,16.55,
2014092510,76,16.15,
2014092511,68.5,16.4,
2014092512,63.5,16.1,
2014092513,63,16.35,
2014092514,58.5,15.8,
2014092515,62,16.35,
2014092516,67,16.6,
2014092517,70.5,16.8,
2014092518,79.5,17.55,
2014092519,78.5,16.8,
2014092502,90,16.5,
2014092520,78.5,15.95,
2014092521,76.5,15.55,
2014092522,78.5,15.5,
2014092523,84,15.25,
2014092503,88,16.2,
2014092504,87,16.1,
2014092505,91.5,16.55,
2014092506,89.5,16.4,
2014092507,90.5,16.85,
2014092508,86.5,16.5,
2014092509,79,16.2,
2014092600,84.5,15.2,
2014092601,86.5,14.85,
2014092610,62,13.8,
2014092611,59.5,13.5,
2014092612,59,13.6,
2014092613,53,12.35,
2014092614,51,12.05,
2014092615,52,11.95,
2014092616,55,12.5,
2014092617,57.5,12.55,
2014092618,61,12.55,
2014092619,67.5,13.1,
2014092602,87,14.75,
2014092620,70,12.85,
2014092621,78.5,13.3,
2014092622,82.5,13.15,
2014092623,82.5,12.9,
2014092603,86.5,14.8,
2014092604,86.5,14.85,
2014092605,85.5,14.65,
2014092606,86,14.65,
2014092607,87,14.85,
2014092608,78,15.1,
2014092609,72.5,15.5,
2014092700,84.5,12.65,
2014092701,87,12.75,
2014092710,69,13.9,
2014092711,59.5,13.45,
2014092712,54.5,13.75,
2014092713,50,14.05,
2014092714,46,14.05,
2014092715,47,14.15,
2014092716,50,14.7,
2014092717,54,14.85,
2014092718,62,15.55,
2014092719,70,16.1,
2014092702,88.5,12.35,
2014092720,77.5,16.4,
2014092721,79.5,16.1,
2014092722,82.5,15.9,
2014092723,85.5,15.85,
2014092703,88.5,12.05,
2014092704,89,11.75,
2014092705,90,11.75,
2014092706,91.5,11.75,
2014092707,90.5,12.05,
2014092708,82.5,12.75,
2014092709,72.5,13.3,
2014092800,87,15.45,
2014092801,88.5,15.3,
2014092810,65,15.8,
2014092811,62,16.85,
2014092812,58,16.5,
2014092813,55,15.95,
2014092814,53.5,15.7,
2014092815,55.5,15.7,
2014092816,58.5,15.85,
2014092817,64,16.35,
2014092818,69.5,16.9,
2014092819,75,17.25,
2014092802,88.5,14.95,
2014092820,79.5,17.45,
2014092821,81,17.55,
2014092822,83.5,17.25,
2014092823,85,17.15,
2014092803,90,14.85,
2014092804,90.5,14.5,
2014092805,91,14.55,
2014092806,91.5,14.65,
2014092807,91,14.75,
2014092808,89,15.45,
2014092809,85.5,16.4,
2014092900,87.5,17.15,
2014092901,88,17.25,
2014092910,82,18.45,
2014092911,78.5,18.3,
2014092912,75.5,18.05,
2014092913,75.5,18.1,
2014092914,74.5,18,
2014092915,85.5,19.35,
2014092916,86.5,19.5,
2014092917,90,19.9,
2014092918,92,19.75,
2014092919,91.5,19.55,
2014092902,87.5,17.25,
2014092920,92,19.55,
2014092921,92.5,19.15,
2014092922,90,18.25,
2014092923,89,18.05,
2014092903,86,17.05,
2014092904,87.5,17.35,
2014092905,87,17.25,
2014092906,88.5,17.5,
2014092907,89,17.7,
2014092908,87,17.85,
2014092909,83.5,17.9,
2014093000,88,17.8,
2014093001,88,17.45,
2014093010,79,16.5,
2014093011,77.5,16.15,
2014093012,75.5,15.45,
2014093013,73.5,14.85,
2014093014,74.5,14.6,
2014093015,73.5,14.05,
2014093016,75.5,14,
2014093017,80.5,13.75,
2014093018,79.5,13.3,
2014093019,76,12.45,
2014093002,88.5,17.2,
2014093020,76,12.45,
2014093021,76.5,12.6,
2014093022,76.5,12.55,
2014093023,75.5,12.3,
2014093003,88,16.85,
2014093004,87.5,16.6,
2014093005,88,16.45,
2014093006,89,16,
2014093007,86.5,16.05,
2014093008,82.5,16.65,
2014093009,81,16.85,
2014100100,78.5,12.65,
2014100101,83,12.8,
2014100110,76,14,
2014100111,73,14.05,
2014100112,72,14.4,
2014100113,67.5,13.8,
2014100114,62.5,13.6,
2014100115,64,13.7,
2014100116,64,13.3,
2014100117,68,13.7,
2014100118,70,13.6,
2014100119,74,13.9,
2014100102,83,13.05,
2014100120,76,13.75,
2014100121,77.5,13.55,
2014100122,83,13.75,
2014100123,88.5,13.45,
2014100103,83.5,13.15,
2014100104,82.5,12.75,
2014100105,83,13.1,
2014100106,84.5,13.35,
2014100107,82.5,13.2,
2014100108,84.5,13.95,
2014100109,81.5,14.3,
2014100200,89,13.05,
2014100201,90.5,12.8,
2014100210,67.5,14,
2014100211,66.5,14.6,
2014100212,62.5,14.3,
2014100213,56,13.65,
2014100214,53,12.7,
2014100215,53.5,13.05,
2014100216,60,15,
2014100217,61,14.45,
2014100218,69.5,15.55,
2014100219,68,14.05,
2014100202,91.5,12.55,
2014100220,77,14.8,
2014100221,80.5,14.95,
2014100222,85,15.3,
2014100223,86.5,15.1,
2014100203,92,12.3,
2014100204,92.5,11.95,
2014100205,92.5,11.55,
2014100206,93.5,12.05,
2014100207,93.5,12.25,
2014100208,90,13.2,
2014100209,78,13.55,
2014100300,87,14.75,
2014100301,88,14.45,
2014100310,45.5,8.75,
2014100311,42.5,8.2,
2014100312,42.5,8.65,
2014100313,42.5,9.1,
2014100314,42.5,9.9,
2014100315,47,10.6,
2014100316,46.5,10.4,
2014100317,50.5,11.1,
2014100318,63.5,12.6,
2014100319,65,12.25,
2014100302,87,14,
2014100320,68,12.25,
2014100321,68,11.9,
2014100322,71.5,11.85,
2014100323,79,12.8,
2014100303,87.5,13.6,
2014100304,86,12.85,
2014100305,86.5,12.45,
2014100306,87.5,13,
2014100307,79,12.6,
2014100308,65.5,11.45,
2014100309,51.5,9.1,
2014100400,85,13.6,
2014100401,86.5,13.7,
2014100410,56.5,10.75,
2014100411,57,11,
2014100412,57.5,10.6,
2014100413,56.5,10.4,
2014100414,56,10.35,
2014100415,54,9.7,
2014100416,53,9.5,
2014100417,58,10.1,
2014100418,59.5,9.9,
2014100419,60,9.6,
2014100402,79,13.05,
2014100420,59,9.2,
2014100421,59.5,9.35,
2014100422,57,8.8,
2014100423,59.5,8.7,
2014100403,78.5,12.75,
2014100404,78,12.3,
2014100405,78,11.85,
2014100406,78.5,11.8,
2014100407,76.5,11.45,
2014100408,62.5,11.15,
2014100409,59.5,11,
2014100500,57.5,8.3,
2014100501,58,8.2,
2014100510,56,10.25,
2014100511,55.5,10,
2014100512,52.5,9.6,
2014100513,50.5,9.2,
2014100514,53,9.95,
2014100515,52,9.2,
2014100516,54,9.7,
2014100517,55,9.55,
2014100518,59,10,
2014100519,60.5,10.05,
2014100502,65,8.6,
2014100520,59,9.7,
2014100521,59.5,9.8,
2014100522,64,10.3,
2014100523,65.5,10.4,
2014100503,67,8.8,
2014100504,71,9.25,
2014100505,73.5,9.4,
2014100506,73.5,9.35,
2014100507,68.5,10.25,
2014100508,60,10,
2014100509,57.5,10.45,
2014100600,68.5,10.45,
2014100601,66,9.9,
2014100610,50.5,8.55,
2014100611,47,8.25,
2014100612,44.5,7.8,
2014100613,47,9,
2014100614,45,7.9,
2014100615,44.5,7.75,
2014100616,43.5,6.85,
2014100617,49,8.3,
2014100618,55.5,8.85,
2014100619,62,9,
2014100602,67,9.6,
2014100620,66.5,8.45,
2014100621,70,8.45,
2014100622,72.5,8.05,
2014100623,75.5,8.05,
2014100603,68.5,9.8,
2014100604,67,8.85,
2014100605,67,8,
2014100606,65,7.6,
2014100607,67,7.95,
2014100608,61.5,8.4,
2014100609,53.5,8.05,
2014100700,77.5,7.95,
2014100701,81,7.95,
2014100710,59.5,9.95,
2014100711,53.5,9.65,
2014100712,48.5,8.5,
2014100713,46,7.2,
2014100714,44.5,7.65,
2014100715,43,7.8,
2014100716,44,8.05,
2014100717,45.5,7.9,
2014100718,58,9.65,
2014100719,61.5,9.4,
2014100702,81,7.5,
2014100720,72,9.9,
2014100721,78,10.5,
2014100722,80,10.1,
2014100723,82.5,9.85,
2014100703,82.5,7.3,
2014100704,84,7.3,
2014100705,85,7,
2014100706,86,6.85,
2014100707,84.5,6.95,
2014100708,77.5,7.9,
2014100709,71,9.05,
2014100800,85,9.75,
2014100801,86.5,9.5,
2014100810,61.5,10.5,
2014100811,55,10.8,
2014100812,52.5,10.4,
2014100813,51.5,10.6,
2014100814,49.5,10.2,
2014100815,47,9.8,
2014100816,45.5,9.15,
2014100817,46.5,8.35,
2014100818,58,10.05,
2014100819,63.5,10.4,
2014100802,87.5,9.2,
2014100820,69,10.15,
2014100821,73,9.6,
2014100822,77.5,9.6,
2014100823,80.5,9.45,
2014100803,88,8.95,
2014100804,88,8.55,
2014100805,89.5,8.3,
2014100806,90.5,8.2,
2014100807,89.5,8.2,
2014100808,87,9.1,
2014100809,73.5,9.95,
2014100900,82.5,9.4,
2014100901,84.5,9.35,
2014100910,63,11.5,
2014100911,55.5,11.5,
2014100912,52.5,11.25,
2014100913,50.5,11.4,
2014100914,49.5,11.25,
2014100915,50.5,11.3,
2014100916,54,11.75,
2014100917,57.5,12.3,
2014100918,63,12.1,
2014100919,72,12.75,
2014100902,86.5,9.25,
2014100920,76.5,12.6,
2014100921,83,12.35,
2014100922,85.5,12,
2014100923,87,11.55,
2014100903,88,9,
2014100904,88.5,8.75,
2014100905,88.5,8.5,
2014100906,89.5,8.45,
2014100907,88.5,8.5,
2014100908,83,9.3,
2014100909,75,10.7,
2014101000,88,11.3,
2014101001,88.5,10.9,
2014101010,71.5,14.15,
2014101011,62,14.15,
2014101012,57.5,13.25,
2014101013,58.5,13.55,
2014101014,59.5,14.5,
2014101015,60,13.95,
2014101016,64,14.6,
2014101017,68.5,15.15,
2014101018,73,14.95,
2014101019,70,14.05,
2014101002,90,10.5,
2014101020,67,12.85,
2014101021,66.5,12.3,
2014101022,67.5,12.8,
2014101023,69.5,13.15,
2014101003,90,10.15,
2014101004,89.5,9.6,
2014101005,91,9.5,
2014101006,91.5,9.65,
2014101007,93,9.85,
2014101008,87.5,10.35,
2014101009,84,12.55,
2014101100,70,13.15,
2014101101,69.5,13.05,
2014101110,57.5,11.2,
2014101111,55.5,11.05,
2014101112,56,11.5,
2014101113,55,11.45,
2014101114,56,11.8,
2014101115,57,11.95,
2014101116,59,11.65,
2014101117,63,12.25,
2014101118,66,12.35,
2014101119,67,12.4,
2014101102,69.5,13,
2014101120,69,12.65,
2014101121,69.5,12.8,
2014101122,74,13.05,
2014101123,76.5,12.85,
2014101103,70.5,13,
2014101104,69.5,12.85,
2014101105,71,13.2,
2014101106,69.5,12.75,
2014101107,65,11.65,
2014101108,62.5,11.45,
2014101109,59,11.2,
2014101200,73,13.15,
2014101201,80.5,13.05,
2014101210,71,14.65,
2014101211,71.5,14.8,
2014101212,70,14.85,
2014101213,71,15,
2014101214,70,14.7,
2014101215,71.5,14.85,
2014101216,73,14.85,
2014101217,73.5,14.9,
2014101218,76,15.15,
2014101219,76.5,15.15,
2014101202,80.5,12.9,
2014101220,75,15,
2014101221,80,15.35,
2014101222,80,15.65,
2014101223,90,16.2,
2014101203,80,12.65,
2014101204,80.5,12.85,
2014101205,82,13,
2014101206,82,13.1,
2014101207,76.5,14.45,
2014101208,75,14.6,
2014101209,71.5,14.55,
2014101300,88.5,16.8,
2014101301,93.5,17.45,
2014101310,87,15.8,
2014101311,83,15.15,
2014101312,82,14.95,
2014101313,83.5,14.85,
2014101314,83,14.25,
2014101315,79.5,13.75,
2014101316,73.5,13.15,
2014101317,81,13.9,
2014101318,81.5,12.7,
2014101319,73.5,11,
2014101302,92,17.2,
2014101320,71,10.2,
2014101321,69,9.5,
2014101322,67,8.65,
2014101323,67.5,8.2,
2014101303,88.5,16.15,
2014101304,86.5,16.1,
2014101305,90,16.35,
2014101306,89,16.1,
2014101307,88.5,15.8,
2014101308,90,16.1,
2014101309,89.5,15.8,
2014101400,67,7.8,
2014101401,67.5,6.35,
2014101410,47.5,4.7,
2014101411,48,5.6,
2014101412,45.5,5.55,
2014101413,47.5,6,
2014101414,47.5,6,
2014101415,45.5,5.3,
2014101416,49.5,5.85,
2014101417,54,6.5,
2014101418,58,6.55,
2014101419,64.5,7.05,
2014101402,73,6.5,
2014101420,73,7.2,
2014101421,77,6.85,
2014101422,82.5,7.1,
2014101423,84,6.8,
2014101403,74,6,
2014101404,76,5.95,
2014101405,76,5.5,
2014101406,76,5.05,
2014101407,76,4.8,
2014101408,69.5,5.75,
2014101409,58,5.5,
2014101500,86,6.7,
2014101501,86.5,6.4,
2014101510,63,8.05,
2014101511,54,8,
2014101512,50,8,
2014101513,48,8.3,
2014101514,43,7.75,
2014101515,42,7.45,
2014101516,42.5,7.25,
2014101517,46,7.55,
2014101518,62.5,9.35,
2014101519,70,9.7,
2014101502,87,6.05,
2014101520,72,9.85,
2014101521,77.5,10.1,
2014101522,78.5,10.25,
2014101523,81.5,10.25,
2014101503,89.5,6.3,
2014101504,88.5,6.05,
2014101505,88.5,6.05,
2014101506,89,6,
2014101507,89.5,5.7,
2014101508,84,6.75,
2014101509,75.5,7.6,
2014101600,82,10.15,
2014101601,84,10.3,
2014101610,57.5,6.95,
2014101611,57,7.35,
2014101612,50.5,7.7,
2014101613,47,8,
2014101614,40.5,6.1,
2014101615,37,4.8,
2014101616,28,0.9,
2014101617,22,-3.45,
2014101618,28,-1.9,
2014101619,30.5,-1.8,
2014101602,78.5,9.2,
2014101620,33,-1.55,
2014101621,35,-1.65,
2014101622,35,-2.05,
2014101623,54,0.35,
2014101603,72.5,7.8,
2014101604,73.5,7.15,
2014101605,77,6.85,
2014101606,77.5,5.95,
2014101607,76.5,5.65,
2014101608,78,6.5,
2014101609,67,7.2,
2014101700,54,0.1,
2014101701,57.5,0.2,
2014101710,41,1.15,
2014101711,30,-1,
2014101712,27,-1.2,
2014101713,24,-1.3,
2014101714,21,-2.3,
2014101715,22.5,-1.3,
2014101716,23.5,-0.75,
2014101717,27.5,0.55,
2014101718,43,3.25,
2014101719,51,4.15,
2014101702,62,0.4,
2014101720,58,4.1,
2014101721,62.5,4.5,
2014101722,69.5,4.75,
2014101723,72,4.6,
2014101703,63,0.45,
2014101704,65,0.3,
2014101705,68,0.15,
2014101706,70.5,0.3,
2014101707,71,0.6,
2014101708,63,0.95,
2014101709,53,1.85,
2014101800,75.5,4.25,
2014101801,77.5,4.1,
2014101810,51.5,5.2,
2014101811,41.5,4.75,
2014101812,31.5,2.85,
2014101813,32.5,3.75,
2014101814,26,1.35,
2014101815,27.5,1.9,
2014101816,29.5,1.55,
2014101817,36.5,4.5,
2014101818,50,6.5,
2014101819,64.5,8.25,
2014101802,79,3.8,
2014101820,71,8.25,
2014101821,72,7.25,
2014101822,79,7.5,
2014101823,77,6.55,
2014101803,76.5,3.05,
2014101804,77.5,2.85,
2014101805,78,2.6,
2014101806,79,2.4,
2014101807,80,2.85,
2014101808,73,3.25,
2014101809,62.5,4.3,
2014101900,79,6.25,
2014101901,79.5,5.85,
2014101910,56.5,6.65,
2014101911,47.5,7.6,
2014101912,42,7.3,
2014101913,41.5,8.2,
2014101914,42.5,8.8,
2014101915,40.5,8.3,
2014101916,39.5,8,
2014101917,50.5,10.3,
2014101918,63,11.7,
2014101919,69.5,12.05,
2014101902,81,5.45,
2014101920,73.5,11.7,
2014101921,75.5,11.45,
2014101922,77,11.2,
2014101923,75,10.8,
2014101903,81.5,5.05,
2014101904,82.5,4.85,
2014101905,82.5,4.6,
2014101906,83,4.25,
2014101907,82.5,4.1,
2014101908,76.5,4.8,
2014101909,68.5,6.55,
2014102000,74,10.55,
2014102001,75.5,10.95,
2014102010,97,16.45,
2014102011,96,17.25,
2014102012,93,17.55,
2014102013,92,18,
2014102014,91,18.15,
2014102015,89,18,
2014102016,88.5,18.1,
2014102017,90,18.1,
2014102018,90.5,17.75,
2014102019,91,17.6,
2014102002,78.5,11.5,
2014102020,91,17.55,
2014102021,92,17.55,
2014102022,93.5,17.65,
2014102023,95,17.75,
2014102003,80.5,12,
2014102004,84,12.65,
2014102005,86,13,
2014102006,91,13.7,
2014102007,94,14.1,
2014102008,96,14.85,
2014102009,96,15.35,
2014102100,95.5,17.75,
2014102101,96,17.7,
2014102110,91,15.4,
2014102111,90.5,15.35,
2014102112,88.5,15.95,
2014102113,93.5,16.3,
2014102114,93,15.8,
2014102115,87.5,14.4,
2014102116,84.5,13.9,
2014102117,80.5,13.2,
2014102118,87.5,13.6,
2014102119,90,13.7,
2014102102,96.5,17.65,
2014102120,89,13.6,
2014102121,88.5,13.6,
2014102122,86.5,13.1,
2014102123,89.5,13.5,
2014102103,96.5,17.65,
2014102104,97,17.6,
2014102105,97.5,17.5,
2014102106,98,17.55,
2014102107,97.5,17.25,
2014102108,97,16.9,
2014102109,91.5,15.75,
2014102200,92,13.7,
2014102201,94,13.65,
2014102210,81.5,11.5,
2014102211,83,11.5,
2014102212,81,11.15,
2014102213,80.5,10.75,
2014102214,74,9.6,
2014102215,70.5,8.65,
2014102216,70.5,8.8,
2014102217,71.5,8.65,
2014102218,71.5,8.45,
2014102219,68,7.75,
2014102202,94,13.35,
2014102220,71.5,8.1,
2014102221,74,8.15,
2014102222,75.5,8.35,
2014102223,76,8.45,
2014102203,93.5,13.5,
2014102204,90,13.05,
2014102205,91.5,13.1,
2014102206,91.5,13.1,
2014102207,89.5,12.95,
2014102208,85,12.35,
2014102209,82,11.75,
2014102300,78.5,8.75,
2014102301,79,8.1,
2014102310,70.5,8,
2014102311,62.5,8.05,
2014102312,51.5,6.3,
2014102313,51,6.5,
2014102314,48,6.25,
2014102315,48.5,6.5,
2014102316,45,6,
2014102317,51.5,6.95,
2014102318,67,8.35,
2014102319,78,9.45,
2014102302,79.5,7.15,
2014102320,82,9.25,
2014102321,84,8.8,
2014102322,86.5,8.65,
2014102323,88,8.35,
2014102303,80,7,
2014102304,80.5,6.8,
2014102305,81.5,6.85,
2014102306,81.5,7.05,
2014102307,84,7.7,
2014102308,84.5,8.45,
2014102309,80.5,8.65,
2014102400,88.5,8,
2014102401,88,7.65,
2014102410,79.5,10,
2014102411,63.5,9.65,
2014102412,52.5,9.3,
2014102413,45.5,8.55,
2014102414,43,8.65,
2014102415,38,7.45,
2014102416,39,7.8,
2014102417,44.5,8.25,
2014102418,60,9.6,
2014102419,68.5,9.85,
2014102402,88.5,7.6,
2014102420,69,8,
2014102421,72.5,7.65,
2014102422,78.5,8.25,
2014102423,80.5,7.85,
2014102403,88,7.3,
2014102404,88,6.75,
2014102405,88.5,6.6,
2014102406,88.5,6.6,
2014102407,88,6.8,
2014102408,86.5,7.65,
2014102409,82.5,8.6,
2014102500,82.5,7.6,
2014102501,83,7.55,
2014102510,70.5,9.95,
2014102511,56.5,9.7,
2014102512,47.5,9.45,
2014102513,40,8.15,
2014102514,38,8,
2014102515,35.5,7.8,
2014102516,28,3.65,
2014102517,36,6.15,
2014102518,49.5,7.55,
2014102519,60,8,
2014102502,83,7.1,
2014102520,64.5,7.4,
2014102521,71.5,7.9,
2014102522,78,8.4,
2014102523,78,7.75,
2014102503,84.5,7.25,
2014102504,86.5,7.05,
2014102505,86.5,6.75,
2014102506,88,6.8,
2014102507,88,6.7,
2014102508,86,7.85,
2014102509,83.5,9.15,
2014102600,80.5,7.6,
2014102601,82.5,7.45,
2014102610,66,10.2,
2014102611,54,10.5,
2014102612,45,9.45,
2014102613,40.5,8.6,
2014102614,34,7.25,
2014102615,32,6.5,
2014102616,31.5,6.1,
2014102617,35.5,6.55,
2014102618,45,7.05,
2014102619,47,7.3,
2014102602,83.5,7,
2014102620,48,7.05,
2014102621,54.5,8.35,
2014102622,60.5,9.15,
2014102623,69.5,10.2,
2014102603,84.5,7.15,
2014102604,84.5,6.85,
2014102605,84.5,6.9,
2014102606,84,6.6,
2014102607,85.5,6.8,
2014102608,81.5,7.45,
2014102609,74,9.25,
2014102700,66.5,10.3,
2014102701,73,10.5,
2014102710,57.5,7.55,
2014102711,55,8.05,
2014102712,54,8.1,
2014102713,53.5,8.55,
2014102714,54.5,8.3,
2014102715,50,7.35,
2014102716,56,8.6,
2014102717,60.5,8.8,
2014102718,65,8.75,
2014102719,74.5,9.2,
2014102702,72,10.85,
2014102720,79.5,9.3,
2014102721,80,8.5,
2014102722,84,8.4,
2014102723,85,7.85,
2014102703,77,10.85,
2014102704,82.5,10.8,
2014102705,83.5,10.85,
2014102706,81.5,9.8,
2014102707,82,9.6,
2014102708,78.5,9.05,
2014102709,58.5,7.65,
2014102800,85.5,7.5,
2014102801,86.5,6.85,
2014102810,73,5.1,
2014102811,52.5,4.7,
2014102812,43.5,4.25,
2014102813,40.5,3.3,
2014102814,38.5,3.05,
2014102815,40,3.8,
2014102816,38,2.85,
2014102817,43.5,4.45,
2014102818,55,5.9,
2014102819,64.5,6.65,
2014102802,90,6.8,
2014102820,73,7.25,
2014102821,74.5,6.65,
2014102822,77,6.3,
2014102823,83.5,6.8,
2014102803,88,5.75,
2014102804,87,5.15,
2014102805,86.5,4.8,
2014102806,82.5,3.7,
2014102807,83.5,3.8,
2014102808,81.5,3.75,
2014102809,76,4.15,
2014102900,84,6.25,
2014102901,86,6.3,
2014102910,80.5,8.7,
2014102911,56.5,6.7,
2014102912,45.5,5.85,
2014102913,38,4.75,
2014102914,36,4.65,
2014102915,33,3.4,
2014102916,30.5,2.2,
2014102917,48.5,6.15,
2014102918,65.5,8.9,
2014102919,73,9.1,
2014102902,87.5,5.9,
2014102920,75.5,8.3,
2014102921,79.5,8.45,
2014102922,80,8.05,
2014102923,80.5,7.65,
2014102903,89,5.8,
2014102904,89.5,5.6,
2014102905,90.5,5.15,
2014102906,90.5,5.3,
2014102907,91.5,5.45,
2014102908,90,6,
2014102909,86.5,6.8,
2014103000,82.5,7.35,
2014103001,82.5,6.9,
2014103010,64.5,8.15,
2014103011,57,9,
2014103012,57.5,9.85,
2014103013,55,9.8,
2014103014,53,9.25,
2014103015,52.5,9.3,
2014103016,56,9.7,
2014103017,64,10.7,
2014103018,71.5,11.35,
2014103019,75,10.95,
2014103002,83,6.1,
2014103020,81,11.25,
2014103021,84.5,10.85,
2014103022,84.5,10.7,
2014103023,85.5,10.7,
2014103003,83,5.8,
2014103004,85,5.8,
2014103005,87,5.6,
2014103006,86.5,5.15,
2014103007,88.5,5.3,
2014103008,87.5,6.35,
2014103009,77,7.7,
2014103100,86,10.65,
2014103101,86.5,10.5,
2014103110,93.5,12,
2014103111,94,12.65,
2014103112,93,12.85,
2014103113,92.5,12.6,
2014103114,92,12.6,
2014103115,94,12.8,
2014103116,95,12.9,
2014103117,95.5,12.5,
2014103118,96.5,12.7,
2014103119,96.5,12.65,
2014103102,87,10.6,
2014103120,97,12.85,
2014103121,97.5,13.55,
2014103122,97.5,13.35,
2014103123,98,13.3,
2014103103,88,10.7,
2014103104,88,10.65,
2014103105,87.5,10.7,
2014103106,88,10.95,
2014103107,88,11.05,
2014103108,88.5,11.25,
2014103109,92,11.7,
2014110100,98,13.45,
2014110101,97.5,13.75,
2014110110,93,13.85,
2014110111,87,14.35,
2014110112,79.5,14.45,
2014110113,78,14.7,
2014110114,80.5,15,
2014110115,80,14.8,
2014110116,80.5,14.9,
2014110117,83.5,14.75,
2014110118,85,14.55,
2014110119,87.5,14.85,
2014110102,96.5,13.8,
2014110120,86,14.45,
2014110121,88,14.55,
2014110122,88.5,14.55,
2014110123,89,14.4,
2014110103,96.5,13.7,
2014110104,97.5,13.55,
2014110105,97,13.45,
2014110106,96,13.4,
2014110107,95.5,13.3,
2014110108,96.5,13.65,
2014110109,95.5,13.85,
2014110200,86.5,13.95,
2014110201,87,13.1,
2014110210,73,9.8,
2014110211,64,7.4,
2014110212,62,6.9,
2014110213,51,4.9,
2014110214,47.5,4.15,
2014110215,48.5,4.15,
2014110216,56,4.5,
2014110217,56,4.3,
2014110218,54.5,2.95,
2014110219,49.5,1.45,
2014110202,87.5,13,
2014110220,46.5,0.15,
2014110221,40.5,-2,
2014110222,40.5,-2.2,
2014110223,44,-1.65,
2014110203,84.5,12.45,
2014110204,88.5,12.45,
2014110205,82,11.1,
2014110206,77.5,10.05,
2014110207,77,9.6,
2014110208,80,10.7,
2014110209,71.5,10.2,
2014110300,44.5,-1.95,
2014110301,41,-3.4,
2014110310,28.5,-7.65,
2014110311,23.5,-8.85,
2014110312,24,-7.95,
2014110313,24,-6.65,
2014110314,24.5,-6.05,
2014110315,27,-4.75,
2014110316,30.5,-3.45,
2014110317,33,-3.05,
2014110318,37.5,-2.5,
2014110319,39.5,-2.35,
2014110302,40.5,-4.2,
2014110320,44,-1.75,
2014110321,51,-0.95,
2014110322,62,-0.3,
2014110323,67.5,0.2,
2014110303,40.5,-4.95,
