date,Humi,dew,snow
2013122921,82.75,-2.8,0.1
2013122922,81.5,-3.175,
2013122923,77.75,-4.05,
2013122903,59,-13.925,0.3
2013122904,62.25,-13.325,0.3
2013122905,61.25,-13.5,0.3
2013122906,62.25,-13.175,0.3
2013122907,65.5,-12.65,0.3
2013122908,66.25,-12.45,0.3
2013122909,61.25,-12.975,0.3
2013123000,72.75,-4.85,0.1
2013123001,67.75,-5.6,
2013123010,63.25,-5.125,0.1
2013123011,53.25,-4.75,
2013123012,49.5,-5.025,
2013123013,44.5,-5.05,
2013123014,47.25,-4.55,
2013123015,49.75,-4.075,
2013123016,44.5,-5.375,
2013123017,47.5,-5.075,
2013123018,49.75,-5.025,
2013123019,54.75,-4.275,
2013123002,69.75,-5.45,
2013123020,57,-4.225,
2013123021,59,-4.15,
2013123022,61,-4.15,
2013123023,62.5,-4.175,
2013123003,62.5,-6.7,0.1
2013123004,63.25,-6.775,0.1
2013123005,64.25,-6.525,0.1
2013123006,68,-6.075,0.1
2013123007,75,-5.125,0.1
2013123008,77.25,-4.95,0.1
2013123009,75.5,-4.85,0.1
2013123100,68,-3.4,
2013123101,71.75,-3.05,
2013123110,62.75,-3.9,
2013123111,54.25,-3.7,
2013123112,48.75,-3.75,
2013123113,43,-4.5,
2013123114,35.75,-6.7,
2013123115,38.5,-5.9,
2013123116,39,-6.1,
2013123117,43.5,-5.1,
2013123118,56.25,-2.2,
2013123119,64.75,-0.575,
2013123102,71.25,-3.525,
2013123120,71,0.475,
2013123121,66,-0.75,
2013123122,65.5,-1.475,
2013123123,65,-2.05,
2013123103,73.75,-3.2,
2013123104,74.75,-2.925,
2013123105,76.75,-2.725,
2013123106,77.5,-2.7,
2013123107,81.25,-2.325,
2013123108,81.5,-2.85,
2013123109,76.25,-3.325,
2014010100,65.75,-1.95,
2014010101,65.75,-2.625,
2014010110,56.5,-3.925,
2014010111,55.75,-2.45,
2014010112,46.25,-3.65,
2014010113,51.75,-2.2,
2014010114,43.25,-4.1,
2014010115,28.75,-9.025,
2014010116,33.75,-7.05,
2014010117,51,-2.6,
2014010118,56,-1.95,
2014010119,64.75,-0.25,
2014010102,66.75,-3.15,
2014010120,63,-0.9,
2014010121,68.25,-0.4,
2014010122,64.5,-1.625,
2014010123,57,-4.125,
2014010103,61,-4.675,
2014010104,61,-5.275,
2014010105,60.25,-5.775,
2014010106,58.5,-6.5,
2014010107,60.25,-6.15,
2014010108,61.25,-6.175,
2014010109,58.25,-5.425,
2014010200,52.75,-6.025,
2014010201,52.75,-6.45,
2014010210,40.5,-11.85,
2014010211,29.25,-13.7,
2014010212,26,-13.85,
2014010213,23.5,-13.95,
2014010214,21,-14.6,
2014010215,20,-15.125,
2014010216,21.25,-14.125,
2014010217,23.5,-13.9,
2014010218,29.25,-12.6,
2014010219,31.25,-12.575,
2014010202,52.5,-7.35,
2014010220,36.25,-11.575,
2014010221,38.75,-11.575,
2014010222,43.5,-10.575,
2014010223,47.5,-9.75,
2014010203,54.75,-7.45,
2014010204,54,-7.9,
2014010205,53,-8.975,
2014010206,57.25,-8.425,
2014010207,58.5,-8.65,
2014010208,58,-9.075,
2014010209,48.25,-11.325,
2014010300,51,-9.325,
2014010301,50,-10.15,
2014010310,46.25,-9.4,
2014010311,43,-8.45,
2014010312,39.25,-7.85,
2014010313,35.5,-7.35,
2014010314,38.5,-5.875,
2014010315,47,-3.45,
2014010316,50,-2.975,
2014010317,55.75,-2.225,
2014010318,62.25,-1.325,
2014010319,64.75,-1.6,
2014010302,55.5,-8.725,
2014010320,66,-2.05,
2014010321,64.5,-3.525,
2014010322,67.5,-3.825,
2014010323,69.25,-3.85,
2014010303,55,-9.175,
2014010304,57,-8.875,
2014010305,57,-8.85,
2014010306,56.75,-9.2,
2014010307,57.75,-8.975,
2014010308,58,-8.775,
2014010309,54,-9,
2014010400,66.5,-4.725,
2014010401,69.75,-4.675,
2014010410,49.5,-10.025,
2014010411,44.5,-9.8,
2014010412,37.75,-10,
2014010413,36.5,-9.3,
2014010414,35.5,-8.55,
2014010415,35,-9.075,
2014010416,38.25,-8.3,
2014010417,41,-8.55,
2014010418,43,-9.35,
2014010419,45.5,-9.6,
2014010402,71.5,-4.675,
2014010420,47.5,-9.825,
2014010421,49.75,-9.975,
2014010422,54.25,-9.45,
2014010423,56,-9.525,
2014010403,66.5,-6.225,
2014010404,55.75,-9.525,
2014010405,53,-10.25,
2014010406,57.5,-9.875,
2014010407,60,-10.05,
2014010408,64,-9.3,
2014010409,56.5,-10.35,
2014010500,59.5,-9.25,
2014010501,63,-8.8,
2014010510,56.5,-9.525,
2014010511,50,-8.875,
2014010512,46.75,-8.35,
2014010513,40.5,-9.275,
2014010514,34.5,-10.75,
2014010515,34,-10.5,
2014010516,31.75,-12.125,
2014010517,35,-11.575,
2014010518,39.75,-11.05,
2014010519,40.75,-11.675,
2014010502,64.25,-9.05,
2014010520,45.75,-10.8,
2014010521,47.5,-10.325,
2014010522,50.5,-10.075,
2014010523,54.75,-9.7,
2014010503,67.25,-8.6,
2014010504,69.5,-8.55,
2014010505,72.25,-8.275,
2014010506,73,-8.225,
2014010507,71.25,-8.6,
2014010508,69.5,-9.475,
2014010509,62.5,-10.425,
2014010600,57.25,-9.4,
2014010601,59.25,-9.575,
2014010610,58.25,-8.425,
2014010611,50,-8.325,
2014010612,41.25,-8.95,
2014010613,38.5,-8.4,
2014010614,32.75,-8.975,
2014010615,34.25,-8.225,
2014010616,35,-8.15,
2014010617,38.75,-7.925,
2014010618,47.25,-6.55,
2014010619,50.75,-6.45,
2014010602,58,-9.925,
2014010620,55,-6.25,
2014010621,56.5,-6.45,
2014010622,57.75,-6.425,
2014010623,58.75,-6.725,
2014010603,62,-9.325,
2014010604,66.25,-8.675,
2014010605,67.75,-8.925,
2014010606,69.25,-8.675,
2014010607,68.75,-8.875,
2014010608,70.75,-8.725,
2014010609,65.75,-9.05,
2014010700,59.75,-6.825,
2014010701,61,-6.4,
2014010710,57.25,-6.8,
2014010711,50.5,-6.875,
2014010712,46.25,-6.45,
2014010713,47.75,-5.45,
2014010714,48.75,-4.625,
2014010715,49,-4,
2014010716,51,-3.725,
2014010717,52.75,-3.475,
2014010718,57.5,-2.9,
2014010719,60.25,-2.725,
2014010702,60.75,-6.7,
2014010720,61.75,-2.725,
2014010721,65.75,-2.2,
2014010722,66.75,-1.825,
2014010723,67,-1.825,
2014010703,63.5,-6.6,
2014010704,63,-6.725,
2014010705,64.75,-6.325,
2014010706,65,-6.575,
2014010707,66.75,-6.45,
2014010708,64,-7,
2014010709,62.5,-6.8,
2014010800,68.25,-1.675,
2014010801,73.75,-0.775,
2014010810,82.25,-0.65,
2014010811,74.75,-1.9,
2014010812,72,-2.2,
2014010813,68.25,-2.675,
2014010814,61.25,-3.775,
2014010815,50.5,-6.325,
2014010816,39,-10.3,
2014010817,38.25,-11.65,
2014010818,36.75,-13.35,
2014010819,39,-13.35,
2014010802,75.5,-0.675,
2014010820,44.5,-12.6,
2014010821,43.25,-13.475,
2014010822,44,-14.1,
2014010823,43,-15.075,
2014010803,75,-0.95,
2014010804,76.75,-0.7,
2014010805,78.75,-0.45,
2014010806,81,-0.4,
2014010807,79.5,-0.975,
2014010808,81.25,-1.025,
2014010809,82.5,-0.825,0.1
2014010900,38,-17.325,
2014010901,37.75,-18.25,
2014010910,35.25,-20.95,
2014010911,30.25,-21.325,
2014010912,24.5,-22.825,
2014010913,22.25,-23.15,
2014010914,19.25,-24.075,
2014010915,14.5,-27.25,
2014010916,15.75,-26.4,
2014010917,18.75,-25.575,
2014010918,22.75,-24.375,
2014010919,25.5,-23.5,
2014010902,37.5,-19.225,
2014010920,28,-23.05,
2014010921,30.5,-22.3,
2014010922,32.75,-21.575,
2014010923,34.75,-21.1,
2014010903,35.75,-20.3,
2014010904,35.75,-20.775,
2014010905,36.75,-20.975,
2014010906,38.5,-20.875,
2014010907,38.5,-21.225,
2014010908,39.75,-21.125,
2014010909,37,-21.3,
2014011000,37,-20.7,
2014011001,38.5,-20.65,
2014011010,48.75,-14.275,
2014011011,48,-13.25,
2014011012,48,-11.9,
2014011013,46.25,-11.175,
2014011014,45.5,-11.325,
2014011015,48.5,-10.65,
2014011016,52.25,-9.65,
2014011017,54.75,-9.375,
2014011018,58,-9.375,
2014011019,62.5,-9.025,
2014011002,38.5,-20.95,
2014011020,64.75,-8.825,
2014011021,67.75,-8.5,
2014011022,70.75,-8.35,
2014011023,73.25,-8.15,
2014011003,42.75,-20,
2014011004,41.5,-20.075,
2014011005,44,-19.15,
2014011006,43.25,-19.275,
2014011007,44.5,-18.525,
2014011008,50,-16.95,
2014011009,48,-16.35,
2014011100,77.25,-7.575,
2014011101,76,-7.875,
2014011110,69.5,-7.825,
2014011111,54,-9,
2014011112,24.5,-18.6,
2014011113,24.25,-18.55,
2014011114,28,-15.925,
2014011115,23.25,-18.7,
2014011116,26.25,-16.8,
2014011117,30.25,-15.25,
2014011118,35.75,-13.7,
2014011119,35,-14.575,
2014011102,78.75,-7.675,
2014011120,36.75,-14.5,
2014011121,40.5,-13.075,
2014011122,43,-12.175,
2014011123,42.25,-13.225,
2014011103,82.5,-7.25,
2014011104,80.25,-7.825,
2014011105,80.75,-7.55,
2014011106,79.75,-7.425,
2014011107,81.25,-7.425,
2014011108,82.75,-7.35,
2014011109,78.5,-7.675,
2014011200,44.5,-13,
2014011201,44.5,-13.275,
2014011210,71,-5.025,
2014011211,73.5,-4.3,
2014011212,54.75,-6.8,
2014011213,43,-9.175,
2014011214,34,-12.6,
2014011215,33,-13.775,
2014011216,30.75,-15.1,
2014011217,27.25,-17.6,
2014011218,31.75,-16.825,
2014011219,35,-16.7,
2014011202,45.25,-13.025,
2014011220,36,-17.25,
2014011221,38.25,-17.425,
2014011222,40.5,-17.375,
2014011223,41.25,-17.825,
2014011203,54,-9.95,
2014011204,61.75,-7.625,
2014011205,66.25,-7.025,
2014011206,70.25,-6.8,
2014011207,71.5,-6.425,
2014011208,71.5,-6.45,
2014011209,67.5,-6.375,
2014011300,42.75,-17.8,
2014011301,42.75,-18.45,
2014011310,31,-22,
2014011311,25.5,-22.625,
2014011312,19.5,-24.45,
2014011313,17.25,-24.6,
2014011314,16,-24.45,
2014011315,16,-24.025,
2014011316,18,-22.55,
2014011317,20.25,-22.2,
2014011318,23.5,-21.525,
2014011319,25.25,-21.425,
2014011302,40.5,-19.65,
2014011320,28.5,-20.7,
2014011321,30.25,-20.2,
2014011322,32.5,-19.475,
2014011323,33.25,-19.525,
2014011303,40.25,-20.275,
2014011304,39.5,-20.85,
2014011305,42,-20.425,
2014011306,43,-20.45,
2014011307,44.25,-20.425,
2014011308,46,-20.35,
2014011309,41,-20.8,
2014011400,35,-19.375,
2014011401,36,-19.575,
2014011410,36.5,-18.575,
2014011411,27,-19.65,
2014011412,28.25,-16.975,
2014011413,23.25,-18.6,
2014011414,20,-19.625,
2014011415,21,-19.1,
2014011416,23.5,-17.5,
2014011417,26.5,-17.325,
2014011418,32.25,-16.025,
2014011419,37,-15.25,
2014011402,40.25,-18.725,
2014011420,42.25,-14.125,
2014011421,43.5,-14.125,
2014011422,46.5,-13.575,
2014011423,52.25,-13.025,
2014011403,40.75,-19.1,
2014011404,43.75,-18.825,
2014011405,43,-19.425,
2014011406,45.75,-18.875,
2014011407,49,-18.375,
2014011408,45.25,-19.45,
2014011409,43.75,-18.875,
2014011500,55.75,-12.775,
2014011501,48.5,-14.825,
2014011510,43.25,-15.125,
2014011511,34.25,-15.9,
2014011512,30.75,-14.825,
2014011513,26.75,-15.925,
2014011514,29.75,-13.85,
2014011515,30.5,-13.475,
2014011516,35.25,-11.7,
2014011517,36.25,-12.225,
2014011518,43,-11.325,
2014011519,49.75,-10.375,
2014011502,50.25,-14.9,
2014011520,52.25,-10.375,
2014011521,54,-10.15,
2014011522,55.75,-10.425,
2014011523,59.75,-10,
2014011503,53.25,-14.275,
2014011504,54,-14.7,
2014011505,54,-15.175,
2014011506,54.75,-15.45,
2014011507,56.5,-15.175,
2014011508,54,-15.85,
2014011509,50,-16.05,
2014011600,63.5,-9.375,
2014011601,66.75,-9.025,
2014011610,63.25,-7.65,
2014011611,60.25,-7.125,
2014011612,53.25,-7.225,
2014011613,55.75,-5.575,
2014011614,53.75,-5.25,
2014011615,54.5,-4.85,
2014011616,51.75,-5.325,
2014011617,54.5,-4.95,
2014011618,56.75,-4.975,
2014011619,60.75,-4.725,
2014011602,68,-9.425,
2014011620,65,-4.575,
2014011621,69.5,-4.475,
2014011622,70.5,-4.65,
2014011623,72.75,-4.6,
2014011603,67,-9.425,
2014011604,67,-8.95,
2014011605,66.5,-9.1,
2014011606,65.25,-9.275,
2014011607,65.75,-8.75,
2014011608,65.75,-8.45,
2014011609,65,-8.075,
2014011700,76.25,-4.4,
2014011701,76.75,-4.625,
2014011710,76.25,-5.575,
2014011711,69.25,-5.075,
2014011712,57,-5.5,
2014011713,42.25,-8.725,
2014011714,35.5,-10.175,
2014011715,32.5,-10.875,
2014011716,34,-10.8,
2014011717,37.5,-10.45,
2014011718,40.5,-10.475,
2014011719,41.75,-10.45,
2014011702,78,-4.725,
2014011720,45.25,-9.9,
2014011721,48.5,-9.6,
2014011722,49,-9.55,
2014011723,52.75,-8.875,
2014011703,79.75,-5.075,
2014011704,79.75,-5.45,
2014011705,82,-5.45,
2014011706,83,-5.65,
2014011707,84.75,-5.8,
2014011708,85.75,-5.825,
2014011709,83,-5.975,
2014011800,56.25,-8.45,
2014011801,55.5,-8.875,
2014011810,56.25,-8.675,
2014011811,51.5,-10.2,
2014011812,47.25,-10.375,
2014011813,36.5,-12.25,
2014011814,31.75,-13.525,
2014011815,28.75,-14.9,
2014011816,26.75,-16.125,
2014011817,26.75,-16.825,
2014011818,30.5,-16.4,
2014011819,34.5,-15.8,
2014011802,57.5,-8.675,
2014011820,37,-15.325,
2014011821,40,-14.775,
2014011822,43.25,-14.4,
2014011823,47.5,-13.875,
2014011803,58.25,-9.2,
2014011804,59,-9.575,
2014011805,61.25,-9.35,
2014011806,61,-9.75,
2014011807,62.5,-9.375,
2014011808,64.25,-9.2,
2014011809,62.75,-8.9,
2014011900,48.5,-14.3,
2014011901,48.75,-14.55,
2014011910,48,-13.075,
2014011911,38,-13.725,
2014011912,30.5,-14.95,
2014011913,25,-16.4,
2014011914,23.25,-16.4,
2014011915,24.75,-16.15,
2014011916,30.75,-13.6,
2014011917,34.25,-12.975,
2014011918,41.75,-11.425,
2014011919,46.25,-10.6,
2014011902,51.25,-14.4,
2014011920,45,-11.3,
2014011921,45.75,-10.95,
2014011922,46.75,-10.675,
2014011923,59,-7.6,
2014011903,54.5,-13.875,
2014011904,54.75,-14,
2014011905,57,-13.95,
2014011906,59,-13.875,
2014011907,60.75,-13.925,
2014011908,61,-13.95,
2014011909,55.5,-14.325,
2014012000,62,-7.05,
2014012001,71.75,-5.6,0.2
2014012010,87.25,-2.75,4.025
2014012011,84.75,-2.325,4
2014012012,80.25,-1.875,3.7
2014012013,75.5,-1.75,2.5
2014012014,79.75,-1.025,2.5
2014012015,80.5,-0.975,2.5
2014012016,78.75,-1.65,3.5
2014012017,81.5,-1.975,4.6
2014012018,89.25,-1.2,5.2
2014012019,80,-3.425,5.2
2014012002,77.75,-4.775,0.7
2014012020,78.25,-4.675,1
2014012021,71.25,-6.375,4.15
2014012022,65.75,-7.65,1
2014012023,69.5,-7.4,4.15
2014012003,83.25,-4.2,1.7
2014012004,89.75,-3.6,2.2
2014012005,90.75,-3.525,2.625
2014012006,90,-3.55,3.175
2014012007,89.5,-3.525,3.5
2014012008,89,-3.35,3.5
2014012009,88.5,-3.125,3.6
2014012100,74.75,-7.35,4.225
2014012101,76.5,-7.5,4.75
2014012110,68.75,-10.25,4.875
2014012111,65.25,-10.3,4.65
2014012112,62.25,-10.175,4.25
2014012113,61.25,-9.95,3.925
2014012114,58.5,-10.05,3.525
2014012115,59,-9.675,4.5
2014012116,62,-9.175,4.5
2014012117,64,-9.275,4.5
2014012118,65.25,-9.725,4.5
2014012119,65,-10.05,
2014012102,70.75,-8.875,4.825
2014012120,66.75,-10.1,
2014012121,62.5,-11.1,4.5
2014012122,64.75,-10.95,
2014012123,63.5,-11.425,
2014012103,73.25,-9.1,5.025
2014012104,74,-9.3,5.375
2014012105,70.5,-10.175,5.375
2014012106,69.5,-10.575,5.3
2014012107,71.25,-10.575,5.225
2014012108,70.75,-10.625,5.15
2014012109,70,-10.55,5.025
2014012200,66.5,-11.5,4.5
2014012201,68,-11.55,
2014012210,64.5,-11.25,4.5
2014012211,56.25,-10.35,4.4
2014012212,47.75,-10.825,4.4
2014012213,44.25,-10.625,4.2
2014012214,43.5,-10.075,4
2014012215,42.75,-10.2,3.9
2014012216,39.25,-10.675,3.8
2014012217,43.25,-10.225,3.8
2014012218,53.5,-8.7,3.8
2014012219,58.5,-8.3,
2014012202,67.75,-11.575,
2014012220,62,-7.925,
2014012221,64,-7.55,3.8
2014012222,66.75,-7.625,
2014012223,72,-7.175,
2014012203,70,-11.575,4.5
2014012204,71.25,-12.025,4.5
2014012205,74.75,-11.75,4.5
2014012206,74.25,-12.225,4.5
2014012207,77,-11.95,4.5
2014012208,75,-12.375,4.5
2014012209,72.75,-11.9,4.5
2014012300,74,-7.3,3.8
2014012301,77.75,-7.125,
2014012310,68.5,-7.6,3.8
2014012311,60.5,-7.2,3.7
2014012312,54.75,-6.675,3.6
2014012313,50.75,-6.425,3.5
2014012314,48.5,-5.6,3.2
2014012315,49.25,-5.25,2.9
2014012316,50.25,-5.1,2.7
2014012317,50,-5.625,2.5
2014012318,53.5,-5.525,2.5
2014012319,57.75,-5.4,
2014012302,77.25,-7.7,
2014012320,64,-5,
2014012321,69.25,-4.75,2.5
2014012322,73.25,-4.55,
2014012323,75,-4.875,
2014012303,77.5,-7.95,3.8
2014012304,80,-7.825,3.8
2014012305,82,-7.7,3.8
2014012306,83.75,-7.8,3.8
2014012307,81.5,-8.275,3.8
2014012308,80.25,-8.5,3.8
2014012309,75,-8.325,3.8
2014012400,75.75,-5.3,2.5
2014012401,75.5,-5.125,
2014012410,68.25,-3.55,1.4
2014012411,65.5,-3.125,1.2
2014012412,61.75,-2.75,0.7
2014012413,60.5,-1.975,0.5
2014012414,56.75,-1.875,0.2
2014012415,57.25,-1.225,
2014012416,59,-0.725,
2014012417,61.25,-0.525,
2014012418,62.75,-0.675,
2014012419,65,-0.425,
2014012402,72.5,-5.175,
2014012420,67.75,-0.3,
2014012421,70.75,-0.1,
2014012422,73,-0.025,
2014012423,72.25,-0.25,
2014012403,71.75,-5.025,2.5
2014012404,72,-4.875,2.4
2014012405,71.25,-4.9,2.3
2014012406,71,-4.75,2.2
2014012407,70,-4.675,2.1
2014012408,70.5,-4.275,1.8
2014012409,70,-3.925,1.5
2014012500,74,-0.2,
2014012501,74.75,-0.075,
2014012510,79,2.925,
2014012511,88.25,4.925,
2014012512,89.5,5.125,
2014012513,89.5,5.175,
2014012514,89.5,4.75,
2014012515,90,4.75,
2014012516,89.25,4.375,
2014012517,88.25,3.9,
2014012518,83.5,2.65,
2014012519,80.5,1.625,
2014012502,74,-0.025,
2014012520,74.75,-0.05,
2014012521,67.5,-2.475,
2014012522,59.75,-5.05,
2014012523,64.25,-5.25,
2014012503,74.25,0.225,
2014012504,75,0.4,
2014012505,74,0.4,
2014012506,75,0.65,
2014012507,75.75,1,
2014012508,76.5,1.35,
2014012509,78,1.95,
2014012600,64.75,-5.975,
2014012601,61.25,-7.3,
2014012610,45,-13.425,
2014012611,41.75,-12.9,
2014012612,38.5,-12.925,
2014012613,36,-12.325,
2014012614,33.75,-12.075,
2014012615,32,-12.325,
2014012616,29.75,-13.375,
2014012617,32.5,-12.925,
2014012618,36,-13.175,
2014012619,37.75,-13.275,
2014012602,60,-8.225,
2014012620,41,-12.95,
2014012621,44,-12.85,
2014012622,42.25,-13.75,
2014012623,48.75,-12.65,
2014012603,59.25,-9.275,
2014012604,58.5,-10.2,
2014012605,54.25,-11.775,
2014012606,52.25,-12.7,
2014012607,52.5,-12.725,
2014012608,50.5,-13.725,
2014012609,46.75,-14.05,
2014012700,52.5,-11.975,
2014012701,53.25,-12.15,
2014012710,55,-9.875,
2014012711,42.25,-10.75,
2014012712,33,-11.9,
2014012713,29.75,-11.225,
2014012714,27.75,-11.075,
2014012715,20.5,-14.625,
2014012716,21.25,-14.325,
2014012717,26.5,-12.325,
2014012718,33.75,-10.575,
2014012719,44.5,-8.025,
2014012702,57.5,-11.8,
2014012720,52.25,-6.75,
2014012721,54.75,-6.55,
2014012722,56,-6.225,
2014012723,59.5,-5.025,
2014012703,63,-10.95,
2014012704,67.75,-10.2,
2014012705,68.75,-10.35,
2014012706,66.25,-11.2,
2014012707,68.75,-10.8,
2014012708,68,-10.975,
2014012709,63,-10.475,
2014012800,65.75,-3.65,
2014012801,71,-1.95,
2014012810,73.5,-1.475,
2014012811,61.75,-3.025,
2014012812,41.75,-7.9,
2014012813,35.75,-8.75,
2014012814,29.75,-11.6,
2014012815,22.5,-15.175,
2014012816,23.5,-14.525,
2014012817,21,-16.775,
2014012818,28.5,-14.675,
2014012819,29.75,-15.125,
2014012802,80,-0.1,
2014012820,32,-15.175,
2014012821,37.5,-13.85,
2014012822,40,-13.8,
2014012823,43.75,-13.275,
2014012803,83.5,0.375,
2014012804,83.5,0.075,
2014012805,84.25,0.2,
2014012806,86,0.775,
2014012807,87.5,0.975,
2014012808,86,0.5,
2014012809,84.5,0,
2014012900,49,-12.375,
2014012901,51.25,-12.325,
2014012910,47.25,-11,
2014012911,36.5,-11.65,
2014012912,31.25,-11.85,
2014012913,24,-13.55,
2014012914,19.75,-14.425,
2014012915,19,-14.025,
2014012916,21,-12.6,
2014012917,23.25,-12.05,
2014012918,24.75,-12.125,
2014012919,18.75,-16.8,
2014012902,51.75,-12.675,
2014012920,34,-8.675,
2014012921,45.25,-4.775,
2014012922,52,-3.275,
2014012923,54.75,-2.625,
2014012903,54.5,-12.425,
2014012904,56.25,-12.375,
2014012905,57.25,-12.375,
2014012906,62.25,-11.6,
2014012907,62.75,-11.525,
2014012908,63.75,-11.725,
2014012909,53.75,-12.125,
2014013000,55,-2.6,
2014013001,51.5,-3.3,
2014013010,90,3.675,
2014013011,91,3.775,
2014013012,93,4.225,
2014013013,93.25,4.75,
2014013014,89.25,4.325,
2014013015,87,3.8,
2014013016,80.75,2.4,
2014013017,77,1.425,
2014013018,66.5,-1.4,
2014013019,40.5,-11.225,
2014013002,59.75,-1.15,
2014013020,43.75,-10.7,
2014013021,41.5,-12.35,
2014013022,43,-12.175,
2014013023,44.25,-12,
2014013003,67,0.3,
2014013004,68.75,0.725,
2014013005,69,0.7,
2014013006,70.25,1.05,
2014013007,81.25,2.725,
2014013008,88.25,3.375,
2014013009,90.75,3.675,
2014013100,44.75,-12.575,
2014013101,45.25,-13.275,
2014013110,43.75,-12.175,
2014013111,33.5,-13.35,
2014013112,26.75,-14.225,
2014013113,21.5,-15.625,
2014013114,19.75,-14.875,
2014013115,21,-13.55,
2014013116,17.25,-15.65,
2014013117,19.25,-15,
2014013118,24,-14.3,
2014013119,29,-12.7,
2014013102,45.25,-13.6,
2014013120,29,-13.7,
2014013121,30,-13.825,
2014013122,36.25,-11.775,
2014013123,36,-11.675,
2014013103,45,-14.175,
2014013104,51,-12.9,
2014013105,51.75,-13,
2014013106,50.5,-13.375,
2014013107,54.75,-12.5,
2014013108,54,-12.65,
2014013109,48.75,-13.55,
2014020100,33.25,-12.85,
2014020101,35,-12.025,
2014020110,39.25,-7.95,
2014020111,39.25,-7.125,
2014020112,66.5,0.075,
2014020113,73.25,1.35,
2014020114,75.25,1.875,
2014020115,80,2.9,
2014020116,80.25,2.975,
2014020117,81.75,3.275,
2014020118,82.75,3.4,
2014020119,83.5,3.35,
2014020102,35,-11.85,
2014020120,90.75,4.175,
2014020121,91.25,4.275,
2014020122,90,4.225,
2014020123,88.75,4.375,
2014020103,35,-11.425,
2014020104,35.25,-11.225,
2014020105,35.5,-10.95,
2014020106,36.25,-10.575,
2014020107,38.25,-9.675,
2014020108,39,-9.15,
2014020109,38,-8.95,
2014020200,88,4.35,
2014020201,90,4.725,
2014020210,94.5,5.5,
2014020211,94.5,5.5,
2014020212,93.25,5.5,
2014020213,92.75,5.7,
2014020214,91.5,5.825,
2014020215,88.75,5.9,
2014020216,87.75,5.4,
2014020217,87.25,5.25,
2014020218,91,5.15,
2014020219,91.25,4.55,
2014020202,93.5,4.8,
2014020220,92,4.2,
2014020221,91.25,3.625,
2014020222,90.25,3.025,
2014020223,89.75,2.475,
2014020203,93.75,4.7,
2014020204,93.75,4.625,
2014020205,93.75,4.675,
2014020206,94.75,4.875,
2014020207,94.75,5.35,
2014020208,94.75,5.075,
2014020209,94.75,5.175,
2014020300,89.5,2.025,
2014020301,88,1,
2014020310,41.25,-13.425,
2014020311,40,-13.525,
2014020312,35.25,-14.775,
2014020313,31.75,-16.15,
2014020314,25.5,-18.325,
2014020315,23.25,-19.325,
2014020316,22.75,-20.175,
2014020317,23.5,-20.525,
2014020318,30.5,-18.725,
2014020319,32.25,-18.925,
2014020302,77.5,-1.55,
2014020320,34.25,-19.15,
2014020321,35.5,-19.4,
2014020322,36.5,-19.65,
2014020323,36,-20.25,
2014020303,76,-2.5,
2014020304,67.25,-4.975,
2014020305,66,-5.975,
2014020306,59.75,-8.1,
2014020307,53.75,-10.05,
2014020308,48.5,-11.825,
2014020309,44.5,-12.8,
2014020400,37.25,-19.975,
2014020401,37.25,-20.3,
2014020410,30.5,-22.6,
2014020411,27.25,-22.825,
2014020412,20.75,-24.225,
2014020413,19.75,-24.4,
2014020414,19.5,-24.1,
2014020415,20.75,-23.025,
2014020416,21.75,-22.35,
2014020417,23.25,-22.25,
2014020418,27,-21.65,
2014020419,30.5,-20.75,
2014020402,33.5,-21.9,
2014020420,33.25,-20.5,
2014020421,35.5,-20.2,
2014020422,36.5,-20.125,
2014020423,35.75,-20.425,
2014020403,34,-22.125,
2014020404,35.5,-22.1,
2014020405,35.75,-22.3,
2014020406,37.25,-22.375,
2014020407,38.25,-22.3,
2014020408,40.25,-21.8,
2014020409,34.5,-22.475,
2014020500,36,-20.75,
2014020501,34.5,-21.375,
2014020510,26.5,-22.625,
2014020511,23.5,-22.625,
2014020512,22.5,-21.875,
2014020513,21,-21.025,
2014020514,21.25,-20.075,
2014020515,19.5,-20.8,
2014020516,20.5,-20.125,
2014020517,24,-19.175,
2014020518,27,-18.75,
2014020519,31.25,-17.5,
2014020502,34.25,-21.725,
2014020520,34,-17,
2014020521,35.5,-16.875,
2014020522,36,-17.125,
2014020523,35.75,-17.325,
2014020503,36.25,-21.225,
2014020504,36.5,-21.175,
2014020505,35,-21.45,
2014020506,35.5,-21.25,
2014020507,36.75,-20.825,
2014020508,38.75,-20.375,
2014020509,32.5,-21.275,
2014020600,38,-16.775,
2014020601,37.75,-17.05,
2014020610,36,-15.875,
2014020611,31.5,-16.1,
2014020612,25.5,-17.025,
2014020613,21.75,-17.75,
2014020614,21.5,-17.3,
2014020615,23.75,-14.75,
2014020616,24.25,-14.45,
2014020617,26,-14.5,
2014020618,27,-15.3,
2014020619,29.5,-15.375,
2014020602,38.75,-16.825,
2014020620,30.75,-15.3,
2014020621,31.5,-15.75,
2014020622,35.25,-14.85,
2014020623,37.25,-14.625,
2014020603,43.25,-15.7,
2014020604,43.25,-15.625,
2014020605,38.5,-16.8,
2014020606,37.75,-17.05,
2014020607,38.25,-16.7,
2014020608,37.25,-16.775,
2014020609,37.25,-16.45,
2014020700,37.5,-14.3,
2014020701,42.75,-12.425,
2014020710,53.25,-7.35,
2014020711,46.75,-6.575,
2014020712,43,-6.325,
