,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y,Humi,dew,snow
8643,2013-12-27 11:00,46.0,-10.8,,46.0,-9.4,,46.0,-10.100000000000001,
8644,2013-12-27 12:00,41.0,-11.6,,43.0,-9.2,,42.0,-10.399999999999999,
8645,2013-12-27 13:00,33.0,-13.2,,35.0,-11.0,,34.0,-12.1,
8646,2013-12-27 14:00,30.0,-14.3,,24.0,-15.3,,27.0,-14.8,
8647,2013-12-27 15:00,28.0,-15.4,,24.0,-15.6,,26.0,-15.5,
8648,2013-12-27 16:00,27.0,-16.7,,26.0,-15.3,,26.5,-16.0,
8649,2013-12-27 17:00,29.0,-16.6,,29.0,-15.3,,29.0,-15.950000000000001,
8650,2013-12-27 18:00,31.0,-16.5,,35.0,-14.1,,33.0,-15.3,
8651,2013-12-27 19:00,31.0,-16.9,,35.0,-14.5,,33.0,-15.7,
8652,2013-12-27 2:00,61.0,-6.9,,50.0,-8.3,,55.5,-7.6000000000000005,
8653,2013-12-27 20:00,38.0,-14.9,,35.0,-14.9,,36.5,-14.9,
8654,2013-12-27 21:00,43.0,-14.2,,36.0,-15.0,,39.5,-14.6,
8655,2013-12-27 22:00,47.0,-13.5,,39.0,-14.6,,43.0,-14.05,
8656,2013-12-27 23:00,48.0,-13.7,,40.0,-14.8,,44.0,-14.25,
8657,2013-12-27 3:00,53.0,-9.7,,53.0,-8.4,,53.0,-9.05,
8658,2013-12-27 4:00,54.0,-10.4,,52.0,-9.3,,53.0,-9.850000000000001,
8659,2013-12-27 5:00,57.0,-10.1,,50.0,-10.6,,53.5,-10.35,
8660,2013-12-27 6:00,56.0,-10.7,,51.0,-10.9,,53.5,-10.8,
8661,2013-12-27 7:00,57.0,-10.7,,53.0,-10.7,,55.0,-10.7,
8662,2013-12-27 8:00,58.0,-10.5,,54.0,-10.5,,56.0,-10.5,
8663,2013-12-27 9:00,58.0,-9.8,,53.0,-10.0,,55.5,-9.9,
8664,2013-12-28 0:00,51.0,-13.5,,46.0,-13.5,,48.5,-13.5,
8665,2013-12-28 1:00,55.0,-12.9,,47.0,-13.5,,51.0,-13.2,
8666,2013-12-28 10:00,39.0,-14.4,,30.0,-17.6,,34.5,-16.0,
8667,2013-12-28 11:00,37.0,-13.8,,31.0,-15.2,,34.0,-14.5,
8668,2013-12-28 12:00,35.0,-13.6,,26.0,-17.0,,30.5,-15.3,
8669,2013-12-28 13:00,31.0,-13.8,,27.0,-15.7,,29.0,-14.75,
8670,2013-12-28 14:00,28.0,-14.9,,25.0,-15.4,,26.5,-15.15,
8671,2013-12-28 15:00,30.0,-13.9,,27.0,-14.3,,28.5,-14.100000000000001,
8672,2013-12-28 16:00,30.0,-15.2,,26.0,-15.3,,28.0,-15.25,
8673,2013-12-28 17:00,35.0,-14.2,,32.0,-13.8,,33.5,-14.0,
8674,2013-12-28 18:00,42.0,-12.9,,37.0,-13.1,,39.5,-13.0,
8675,2013-12-28 19:00,44.0,-12.9,,38.0,-13.8,,41.0,-13.350000000000001,
8676,2013-12-28 2:00,54.0,-13.0,,46.0,-14.1,,50.0,-13.55,
8677,2013-12-28 20:00,49.0,-11.9,,38.0,-14.1,,43.5,-13.0,
8678,2013-12-28 21:00,52.0,-11.8,,42.0,-13.5,,47.0,-12.65,
8679,2013-12-28 22:00,39.0,-15.5,,43.0,-13.5,,41.0,-14.5,
8680,2013-12-28 23:00,37.0,-16.3,,41.0,-14.4,,39.0,-15.350000000000001,
8681,2013-12-28 3:00,51.0,-13.9,,44.0,-14.8,,47.5,-14.350000000000001,
8682,2013-12-28 4:00,47.0,-15.5,,42.0,-15.5,,44.5,-15.5,
8683,2013-12-28 5:00,43.0,-16.5,,40.0,-16.3,,41.5,-16.4,
8684,2013-12-28 6:00,43.0,-16.8,,39.0,-17.0,,41.0,-16.9,
8685,2013-12-28 7:00,48.0,-15.7,,40.0,-16.9,,44.0,-16.299999999999997,
8686,2013-12-28 8:00,51.0,-14.9,,39.0,-17.2,,45.0,-16.05,
8687,2013-12-28 9:00,45.0,-14.5,,33.0,-17.8,,39.0,-16.15,
8688,2013-12-29 0:00,42.0,-15.4,,37.0,-15.8,,39.5,-15.600000000000001,
8689,2013-12-29 1:00,45.0,-14.2,,37.0,-16.1,,41.0,-15.15,
8690,2013-12-29 10:00,50.0,-9.6,,47.0,-9.8,,48.5,-9.7,
8691,2013-12-29 11:00,45.0,-10.1,,37.0,-11.3,,41.0,-10.7,
8692,2013-12-29 12:00,39.0,-11.1,,35.0,-11.6,,37.0,-11.35,
8693,2013-12-29 13:00,31.0,-12.5,,33.0,-12.0,,32.0,-12.25,
8694,2013-12-29 14:00,30.0,-13.2,,28.0,-13.3,,29.0,-13.25,
8695,2013-12-29 15:00,30.0,-12.9,,30.0,-12.3,,30.0,-12.600000000000001,
8696,2013-12-29 16:00,32.0,-12.5,,31.0,-11.8,,31.5,-12.15,
8697,2013-12-29 17:00,36.0,-11.7,,34.0,-11.4,,35.0,-11.55,
8698,2013-12-29 18:00,40.0,-11.3,,39.0,-10.5,,39.5,-10.9,
8699,2013-12-29 19:00,46.0,-10.6,,43.0,-9.7,,44.5,-10.149999999999999,
8700,2013-12-29 2:00,46.0,-14.1,,43.0,-14.2,,44.5,-14.149999999999999,
8701,2013-12-29 20:00,47.0,-10.0,,45.0,-9.3,,46.0,-9.65,
8702,2013-12-29 21:00,49.0,-9.8,,46.0,-9.3,,47.5,-9.55,
8703,2013-12-29 22:00,51.0,-9.6,,47.0,-8.8,,49.0,-9.2,
8704,2013-12-29 23:00,53.0,-9.4,,50.0,-8.2,,51.5,-8.8,
8705,2013-12-29 3:00,53.0,-13.5,,47.0,-13.3,,50.0,-13.4,
8706,2013-12-29 4:00,53.0,-13.3,,51.0,-12.2,,52.0,-12.75,
8707,2013-12-29 5:00,55.0,-12.5,,54.0,-11.5,,54.5,-12.0,
8708,2013-12-29 6:00,57.0,-11.9,,56.0,-11.0,,56.5,-11.45,
8709,2013-12-29 7:00,59.0,-11.7,,57.0,-10.4,,58.0,-11.05,
8710,2013-12-29 8:00,60.0,-11.4,,59.0,-10.2,,59.5,-10.8,
8711,2013-12-29 9:00,57.0,-10.7,,54.0,-9.7,,55.5,-10.2,
8712,2013-12-30 0:00,57.0,-9.2,,52.0,-7.8,,54.5,-8.5,
8713,2013-12-30 1:00,59.0,-9.1,,52.0,-7.8,,55.5,-8.45,
8714,2013-12-30 10:00,48.0,-6.5,,50.0,-6.6,,49.0,-6.55,
8715,2013-12-30 11:00,45.0,-6.2,,47.0,-5.2,,46.0,-5.7,
8716,2013-12-30 12:00,42.0,-5.9,,43.0,-4.8,,42.5,-5.35,
8717,2013-12-30 13:00,37.0,-6.5,,41.0,-4.7,,39.0,-5.6,
8718,2013-12-30 14:00,32.0,-7.5,,39.0,-4.8,,35.5,-6.15,
8719,2013-12-30 15:00,34.0,-7.0,,36.0,-5.1,,35.0,-6.05,
8720,2013-12-30 16:00,33.0,-7.9,,37.0,-5.3,,35.0,-6.6,
8721,2013-12-30 17:00,34.0,-8.1,,38.0,-5.7,,36.0,-6.9,
8722,2013-12-30 18:00,36.0,-8.0,,40.0,-5.8,,38.0,-6.9,
8723,2013-12-30 19:00,41.0,-7.0,,42.0,-5.6,,41.5,-6.3,
8724,2013-12-30 2:00,58.0,-8.5,,54.0,-7.7,,56.0,-8.1,
8725,2013-12-30 20:00,45.0,-6.8,,45.0,-5.6,,45.0,-6.199999999999999,
8726,2013-12-30 21:00,52.0,-6.6,,46.0,-5.7,,49.0,-6.15,
8727,2013-12-30 22:00,57.0,-6.3,,48.0,-5.7,,52.5,-6.0,
8728,2013-12-30 23:00,71.0,-7.1,,52.0,-5.2,,61.5,-6.15,
8729,2013-12-30 3:00,60.0,-8.2,,52.0,-7.8,,56.0,-8.0,
8730,2013-12-30 4:00,61.0,-8.0,,52.0,-7.7,,56.5,-7.85,
8731,2013-12-30 5:00,61.0,-7.9,,53.0,-7.7,,57.0,-7.800000000000001,
8732,2013-12-30 6:00,59.0,-7.8,,55.0,-7.5,,57.0,-7.65,
8733,2013-12-30 7:00,59.0,-7.7,,58.0,-7.3,,58.5,-7.5,
8734,2013-12-30 8:00,67.0,-7.1,,59.0,-7.4,,63.0,-7.25,
8735,2013-12-30 9:00,63.0,-6.5,,54.0,-7.2,,58.5,-6.85,
8736,2013-12-31 0:00,77.0,-7.0,,54.0,-5.4,,65.5,-6.2,
8737,2013-12-31 1:00,79.0,-7.2,,56.0,-5.5,,67.5,-6.35,
8738,2013-12-31 10:00,69.0,-5.0,,54.0,-4.0,,61.5,-4.5,
8739,2013-12-31 11:00,51.0,-4.2,,48.0,-4.2,,49.5,-4.2,
8740,2013-12-31 12:00,39.0,-6.3,,39.0,-5.1,,39.0,-5.699999999999999,
8741,2013-12-31 13:00,29.0,-8.9,,29.0,-8.3,,29.0,-8.600000000000001,
8742,2013-12-31 14:00,24.0,-10.5,,26.0,-9.0,,25.0,-9.75,
8743,2013-12-31 15:00,26.0,-9.6,,26.0,-9.0,,26.0,-9.3,
8744,2013-12-31 16:00,26.0,-9.7,,29.0,-7.6,,27.5,-8.649999999999999,
8745,2013-12-31 17:00,25.0,-11.0,,30.0,-7.8,,27.5,-9.4,
8746,2013-12-31 18:00,29.0,-9.4,,31.0,-8.2,,30.0,-8.8,
8747,2013-12-31 19:00,34.0,-8.3,,33.0,-7.7,,33.5,-8.0,
8748,2013-12-31 2:00,82.0,-7.4,,70.0,-3.8,,76.0,-5.6,
8749,2013-12-31 20:00,44.0,-7.2,,37.0,-6.9,,40.5,-7.050000000000001,
8750,2013-12-31 21:00,60.0,-7.1,,40.0,-6.2,,50.0,-6.65,
8751,2013-12-31 22:00,51.0,-6.0,,40.0,-6.2,,45.5,-6.1,
8752,2013-12-31 23:00,54.0,-5.6,,42.0,-5.1,,48.0,-5.35,
8753,2013-12-31 3:00,83.0,-7.4,,58.0,-5.3,,70.5,-6.35,
8754,2013-12-31 4:00,85.0,-7.5,,58.0,-5.0,,71.5,-6.25,
8755,2013-12-31 5:00,86.0,-8.0,,68.0,-3.4,,77.0,-5.7,
8756,2013-12-31 6:00,87.0,-8.2,,72.0,-4.3,,79.5,-6.25,
8757,2013-12-31 7:00,87.0,-8.2,,67.0,-5.0,,77.0,-6.6,
8758,2013-12-31 8:00,87.0,-8.8,,71.0,-4.6,,79.0,-6.7,
8759,2013-12-31 9:00,83.0,-7.1,,65.0,-4.6,,74.0,-5.85,
8760,2014-01-01 0:00,45.0,-5.0,,46.0,-4.1,,45.5,-4.55,
8761,2014-01-01 1:00,51.0,-5.6,,46.0,-4.0,,48.5,-4.8,
8762,2014-01-01 10:00,39.0,-7.1,,42.0,-5.9,,40.5,-6.5,
8763,2014-01-01 11:00,33.0,-8.3,,30.0,-9.1,,31.5,-8.7,
8764,2014-01-01 12:00,23.0,-11.7,,23.0,-11.4,,23.0,-11.55,
8765,2014-01-01 13:00,20.0,-12.4,,22.0,-11.4,,21.0,-11.9,
8766,2014-01-01 14:00,16.0,-14.8,,20.0,-11.9,,18.0,-13.350000000000001,
8767,2014-01-01 15:00,21.0,-11.2,,23.0,-10.0,,22.0,-10.6,
8768,2014-01-01 16:00,25.0,-10.2,,28.0,-7.8,,26.5,-9.0,
8769,2014-01-01 17:00,26.0,-10.3,,31.0,-7.2,,28.5,-8.75,
8770,2014-01-01 18:00,26.0,-11.1,,31.0,-7.9,,28.5,-9.5,
8771,2014-01-01 19:00,25.0,-11.6,,30.0,-8.9,,27.5,-10.25,
8772,2014-01-01 2:00,48.0,-5.3,,48.0,-3.6,,48.0,-4.45,
8773,2014-01-01 20:00,23.0,-13.2,,29.0,-9.6,,26.0,-11.399999999999999,
8774,2014-01-01 21:00,27.0,-13.1,,29.0,-10.4,,28.0,-11.75,
8775,2014-01-01 22:00,28.0,-13.0,,27.0,-12.1,,27.5,-12.55,
8776,2014-01-01 23:00,27.0,-12.9,,27.0,-11.5,,27.0,-12.2,
8777,2014-01-01 3:00,49.0,-5.0,,45.0,-4.8,,47.0,-4.9,
8778,2014-01-01 4:00,47.0,-5.8,,47.0,-4.6,,47.0,-5.199999999999999,
8779,2014-01-01 5:00,51.0,-5.8,,48.0,-4.9,,49.5,-5.35,
8780,2014-01-01 6:00,55.0,-6.1,,48.0,-5.5,,51.5,-5.8,
8781,2014-01-01 7:00,54.0,-7.3,,49.0,-5.9,,51.5,-6.6,
8782,2014-01-01 8:00,65.0,-7.2,,51.0,-5.8,,58.0,-6.5,
8783,2014-01-01 9:00,60.0,-5.9,,43.0,-6.9,,51.5,-6.4,
8784,2014-01-02 0:00,29.0,-12.1,,29.0,-10.3,,29.0,-11.2,
8785,2014-01-02 1:00,37.0,-11.1,,33.0,-9.0,,35.0,-10.05,
8786,2014-01-02 10:00,46.0,-6.4,,38.0,-7.3,,42.0,-6.85,
8787,2014-01-02 11:00,20.0,-13.7,,29.0,-9.3,,24.5,-11.5,
8788,2014-01-02 12:00,18.0,-14.5,,26.0,-9.6,,22.0,-12.05,
8789,2014-01-02 13:00,16.0,-15.2,,18.0,-13.2,,17.0,-14.2,
8790,2014-01-02 14:00,15.0,-16.3,,18.0,-13.4,,16.5,-14.850000000000001,
8791,2014-01-02 15:00,15.0,-16.2,,18.0,-13.1,,16.5,-14.649999999999999,
8792,2014-01-02 16:00,16.0,-16.0,,19.0,-12.7,,17.5,-14.35,
8793,2014-01-02 17:00,19.0,-14.6,,21.0,-12.2,,20.0,-13.399999999999999,
8794,2014-01-02 18:00,27.0,-13.7,,22.0,-12.8,,24.5,-13.25,
8795,2014-01-02 19:00,40.0,-11.6,,24.0,-12.4,,32.0,-12.0,
8796,2014-01-02 2:00,40.0,-10.4,,39.0,-7.3,,39.5,-8.85,
8797,2014-01-02 20:00,37.0,-12.4,,29.0,-11.0,,33.0,-11.7,
8798,2014-01-02 21:00,52.0,-10.0,,29.0,-11.6,,40.5,-10.8,
8799,2014-01-02 22:00,51.0,-10.8,,30.0,-11.5,,40.5,-11.15,
8800,2014-01-02 23:00,54.0,-10.4,,30.0,-11.7,,42.0,-11.05,
8801,2014-01-02 3:00,48.0,-9.4,,44.0,-6.0,,46.0,-7.7,
8802,2014-01-02 4:00,50.0,-5.8,,49.0,-5.1,,49.5,-5.449999999999999,
8803,2014-01-02 5:00,50.0,-5.7,,52.0,-4.7,,51.0,-5.2,
8804,2014-01-02 6:00,61.0,-6.4,,54.0,-4.9,,57.5,-5.65,
8805,2014-01-02 7:00,61.0,-6.5,,54.0,-5.1,,57.5,-5.8,
8806,2014-01-02 8:00,73.0,-6.8,,53.0,-5.3,,63.0,-6.05,
8807,2014-01-02 9:00,67.0,-5.8,,46.0,-6.2,,56.5,-6.0,
8808,2014-01-03 0:00,57.0,-10.6,,33.0,-10.8,,45.0,-10.7,
8809,2014-01-03 1:00,59.0,-10.8,,35.0,-11.0,,47.0,-10.9,
8810,2014-01-03 10:00,61.0,-8.0,,33.0,-10.5,,47.0,-9.25,
8811,2014-01-03 11:00,54.0,-7.9,,30.0,-10.8,,42.0,-9.350000000000001,
8812,2014-01-03 12:00,34.0,-9.9,,29.0,-10.2,,31.5,-10.05,
8813,2014-01-03 13:00,26.0,-10.8,,24.0,-10.7,,25.0,-10.75,
8814,2014-01-03 14:00,21.0,-12.4,,18.0,-12.7,,19.5,-12.55,
8815,2014-01-03 15:00,18.0,-13.2,,18.0,-12.3,,18.0,-12.75,
8816,2014-01-03 16:00,15.0,-16.0,,19.0,-11.6,,17.0,-13.8,
8817,2014-01-03 17:00,19.0,-14.5,,20.0,-11.9,,19.5,-13.2,
8818,2014-01-03 18:00,27.0,-13.4,,23.0,-11.3,,25.0,-12.350000000000001,
8819,2014-01-03 19:00,33.0,-12.6,,31.0,-9.5,,32.0,-11.05,
8820,2014-01-03 2:00,68.0,-10.0,,36.0,-10.9,,52.0,-10.45,
8821,2014-01-03 20:00,45.0,-10.4,,39.0,-7.9,,42.0,-9.15,
8822,2014-01-03 21:00,51.0,-10.0,,55.0,-4.8,,53.0,-7.4,
8823,2014-01-03 22:00,57.0,-9.6,,31.0,-11.5,,44.0,-10.55,
8824,2014-01-03 23:00,55.0,-10.7,,33.0,-11.0,,44.0,-10.85,
8825,2014-01-03 3:00,69.0,-10.1,,36.0,-11.0,,52.5,-10.55,
8826,2014-01-03 4:00,70.0,-10.2,,38.0,-10.5,,54.0,-10.35,
8827,2014-01-03 5:00,73.0,-10.2,,38.0,-10.6,,55.5,-10.399999999999999,
8828,2014-01-03 6:00,75.0,-10.3,,39.0,-10.6,,57.0,-10.45,
8829,2014-01-03 7:00,75.0,-9.9,,41.0,-10.5,,58.0,-10.2,
8830,2014-01-03 8:00,75.0,-9.9,,41.0,-10.3,,58.0,-10.100000000000001,
8831,2014-01-03 9:00,69.0,-8.7,,34.0,-11.1,,51.5,-9.899999999999999,
8832,2014-01-04 0:00,58.0,-10.4,,35.0,-10.3,,46.5,-10.350000000000001,
8833,2014-01-04 1:00,65.0,-9.8,,40.0,-8.9,,52.5,-9.350000000000001,
8834,2014-01-04 10:00,65.0,-5.8,,58.0,-2.4,,61.5,-4.1,
8835,2014-01-04 11:00,53.0,-4.3,,50.0,-2.2,,51.5,-3.25,
8836,2014-01-04 12:00,43.0,-3.8,,47.0,-2.1,,45.0,-2.95,
8837,2014-01-04 13:00,38.0,-5.1,,65.0,2.1,,51.5,-1.4999999999999998,
8838,2014-01-04 14:00,35.0,-6.2,,72.0,2.4,,53.5,-1.9000000000000001,
8839,2014-01-04 15:00,47.0,-2.7,,75.0,3.0,,61.0,0.1499999999999999,
8840,2014-01-04 16:00,54.0,-1.7,,81.0,3.2,,67.5,0.7500000000000001,
8841,2014-01-04 17:00,62.0,-1.6,,89.0,2.9,,75.5,0.6499999999999999,
8842,2014-01-04 18:00,71.0,-1.5,,93.0,2.4,,82.0,0.44999999999999996,
8843,2014-01-04 19:00,77.0,-1.0,,95.0,2.8,,86.0,0.8999999999999999,
8844,2014-01-04 2:00,69.0,-9.3,,44.0,-7.3,,56.5,-8.3,
8845,2014-01-04 20:00,82.0,-0.5,,94.0,2.4,,88.0,0.95,
8846,2014-01-04 21:00,86.0,-1.9,,96.0,2.2,,91.0,0.15000000000000013,
8847,2014-01-04 22:00,86.0,-1.2,,96.0,2.3,,91.0,0.5499999999999999,
8848,2014-01-04 23:00,85.0,-1.9,,95.0,2.0,,90.0,0.050000000000000044,
8849,2014-01-04 3:00,65.0,-9.8,,48.0,-6.1,,56.5,-7.95,
8850,2014-01-04 4:00,67.0,-9.7,,53.0,-5.1,,60.0,-7.3999999999999995,
8851,2014-01-04 5:00,75.0,-8.9,,58.0,-4.1,,66.5,-6.5,
8852,2014-01-04 6:00,74.0,-9.3,,61.0,-4.1,,67.5,-6.7,
8853,2014-01-04 7:00,79.0,-8.9,,64.0,-4.0,,71.5,-6.45,
8854,2014-01-04 8:00,80.0,-8.7,,68.0,-3.6,,74.0,-6.1499999999999995,
8855,2014-01-04 9:00,74.0,-7.7,,65.0,-3.2,,69.5,-5.45,
8856,2014-01-05 0:00,82.0,-1.7,,95.0,2.2,,88.5,0.2500000000000001,
8857,2014-01-05 1:00,82.0,-1.3,,94.0,2.2,,88.0,0.45000000000000007,
8858,2014-01-05 10:00,55.0,-3.4,,81.0,1.2,,68.0,-1.1,
8859,2014-01-05 11:00,56.0,-3.1,,75.0,1.4,,65.5,-0.8500000000000001,
8860,2014-01-05 12:00,50.0,-2.7,,66.0,1.2,,58.0,-0.7500000000000001,
8861,2014-01-05 13:00,46.0,-3.5,,53.0,-0.9,,49.5,-2.2,
8862,2014-01-05 14:00,43.0,-5.3,,64.0,2.3,,53.5,-1.5,
8863,2014-01-05 15:00,32.0,-8.6,,63.0,0.8,,47.5,-3.9,
8864,2014-01-05 16:00,32.0,-8.9,,39.0,-5.0,,35.5,-6.95,
8865,2014-01-05 17:00,32.0,-9.9,,42.0,-4.9,,37.0,-7.4,
8866,2014-01-05 18:00,38.0,-9.6,,45.0,-5.2,,41.5,-7.4,
8867,2014-01-05 19:00,33.0,-10.6,,47.0,-5.3,,40.0,-7.949999999999999,
8868,2014-01-05 2:00,82.0,-1.4,,93.0,1.9,,87.5,0.25,
8869,2014-01-05 20:00,37.0,-10.5,,48.0,-5.8,,42.5,-8.15,
8870,2014-01-05 21:00,50.0,-9.3,,45.0,-7.2,,47.5,-8.25,
8871,2014-01-05 22:00,43.0,-9.4,,46.0,-7.6,,44.5,-8.5,
8872,2014-01-05 23:00,45.0,-9.2,,45.0,-8.0,,45.0,-8.6,
8873,2014-01-05 3:00,81.0,-1.6,,92.0,1.9,,86.5,0.1499999999999999,
8874,2014-01-05 4:00,81.0,-1.6,,90.0,1.8,,85.5,0.09999999999999998,
8875,2014-01-05 5:00,80.0,-1.6,,92.0,2.2,,86.0,0.30000000000000004,
8876,2014-01-05 6:00,82.0,-1.3,,94.0,2.4,,88.0,0.5499999999999999,
8877,2014-01-05 7:00,79.0,-1.5,,94.0,2.4,,86.5,0.44999999999999996,
8878,2014-01-05 8:00,59.0,-5.5,,93.0,2.3,,76.0,-1.6,
8879,2014-01-05 9:00,56.0,-5.3,,88.0,1.7,,72.0,-1.7999999999999998,
8880,2014-01-06 0:00,46.0,-9.1,,45.0,-8.2,,45.5,-8.649999999999999,
8881,2014-01-06 1:00,52.0,-9.1,,45.0,-8.5,,48.5,-8.8,
8882,2014-01-06 10:00,55.0,-7.4,,45.0,-7.7,,50.0,-7.550000000000001,
8883,2014-01-06 11:00,40.0,-9.1,,44.0,-5.5,,42.0,-7.3,
8884,2014-01-06 12:00,33.0,-9.9,,52.0,-2.4,,42.5,-6.15,
8885,2014-01-06 13:00,26.0,-11.1,,51.0,-2.4,,38.5,-6.75,
8886,2014-01-06 14:00,24.0,-11.7,,53.0,-1.3,,38.5,-6.5,
8887,2014-01-06 15:00,21.0,-13.1,,57.0,-0.2,,39.0,-6.6499999999999995,
8888,2014-01-06 16:00,23.0,-12.8,,57.0,-0.2,,40.0,-6.5,
8889,2014-01-06 17:00,26.0,-12.3,,58.0,-0.5,,42.0,-6.4,
8890,2014-01-06 18:00,33.0,-12.7,,63.0,-0.9,,48.0,-6.8,
8891,2014-01-06 19:00,47.0,-10.0,,65.0,-1.4,,56.0,-5.7,
8892,2014-01-06 2:00,53.0,-9.2,,51.0,-7.5,,52.0,-8.35,
8893,2014-01-06 20:00,53.0,-9.9,,70.0,-1.0,,61.5,-5.45,
8894,2014-01-06 21:00,58.0,-10.2,,74.0,-1.1,,66.0,-5.6499999999999995,
8895,2014-01-06 22:00,65.0,-10.0,,70.0,-2.6,,67.5,-6.3,
8896,2014-01-06 23:00,64.0,-10.2,,65.0,-3.9,,64.5,-7.05,
8897,2014-01-06 3:00,58.0,-9.2,,52.0,-7.8,,55.0,-8.5,
8898,2014-01-06 4:00,59.0,-9.4,,52.0,-8.1,,55.5,-8.75,
8899,2014-01-06 5:00,54.0,-9.8,,55.0,-7.9,,54.5,-8.850000000000001,
8900,2014-01-06 6:00,67.0,-9.5,,56.0,-7.9,,61.5,-8.7,
8901,2014-01-06 7:00,78.0,-9.2,,57.0,-8.0,,67.5,-8.6,
8902,2014-01-06 8:00,80.0,-8.9,,54.0,-8.5,,67.0,-8.7,
8903,2014-01-06 9:00,72.0,-8.4,,50.0,-8.0,,61.0,-8.2,
8904,2014-01-07 0:00,69.0,-10.0,,57.0,-5.8,,63.0,-7.9,
8905,2014-01-07 1:00,71.0,-9.3,,60.0,-4.9,,65.5,-7.1000000000000005,
8906,2014-01-07 10:00,67.0,-7.5,,45.0,-8.1,,56.0,-7.8,
8907,2014-01-07 11:00,53.0,-7.6,,39.0,-7.9,,46.0,-7.75,
8908,2014-01-07 12:00,42.0,-8.3,,37.0,-7.1,,39.5,-7.7,
8909,2014-01-07 13:00,34.0,-7.9,,37.0,-6.1,,35.5,-7.0,
8910,2014-01-07 14:00,32.0,-8.2,,35.0,-6.2,,33.5,-7.199999999999999,
8911,2014-01-07 15:00,27.0,-9.4,,35.0,-6.2,,31.0,-7.800000000000001,
8912,2014-01-07 16:00,31.0,-8.9,,33.0,-7.2,,32.0,-8.05,
8913,2014-01-07 17:00,33.0,-8.5,,34.0,-7.2,,33.5,-7.85,
8914,2014-01-07 18:00,37.0,-7.8,,36.0,-6.9,,36.5,-7.35,
8915,2014-01-07 19:00,43.0,-7.1,,38.0,-6.4,,40.5,-6.75,
8916,2014-01-07 2:00,73.0,-9.8,,57.0,-6.2,,65.0,-8.0,
8917,2014-01-07 20:00,46.0,-6.5,,42.0,-5.6,,44.0,-6.05,
8918,2014-01-07 21:00,45.0,-6.5,,45.0,-5.0,,45.0,-5.75,
8919,2014-01-07 22:00,49.0,-6.3,,47.0,-4.7,,48.0,-5.5,
8920,2014-01-07 23:00,51.0,-6.1,,49.0,-4.5,,50.0,-5.3,
8921,2014-01-07 3:00,76.0,-9.8,,59.0,-5.8,,67.5,-7.800000000000001,
8922,2014-01-07 4:00,82.0,-9.4,,55.0,-7.2,,68.5,-8.3,
8923,2014-01-07 5:00,82.0,-9.8,,55.0,-7.7,,68.5,-8.75,
8924,2014-01-07 6:00,83.0,-9.9,,49.0,-8.8,,66.0,-9.350000000000001,
8925,2014-01-07 7:00,86.0,-9.9,,49.0,-8.9,,67.5,-9.4,
8926,2014-01-07 8:00,84.0,-10.5,,52.0,-8.7,,68.0,-9.6,
8927,2014-01-07 9:00,79.0,-9.2,,50.0,-8.6,,64.5,-8.899999999999999,
8928,2014-01-08 0:00,53.0,-5.7,,51.0,-4.4,,52.0,-5.050000000000001,
8929,2014-01-08 1:00,59.0,-5.8,,51.0,-4.5,,55.0,-5.15,
8930,2014-01-08 10:00,69.0,-3.4,,56.0,-3.1,,62.5,-3.25,
8931,2014-01-08 11:00,81.0,-1.1,,66.0,-0.9,,73.5,-1.0,
8932,2014-01-08 12:00,86.0,0.3,,83.0,1.6,,84.5,0.9500000000000001,
8933,2014-01-08 13:00,87.0,0.9,,87.0,2.1,,87.0,1.5,
8934,2014-01-08 14:00,86.0,1.8,,85.0,1.7,,85.5,1.75,
8935,2014-01-08 15:00,80.0,1.2,,80.0,1.5,,80.0,1.35,
8936,2014-01-08 16:00,71.0,0.0,,78.0,1.4,,74.5,0.7,
8937,2014-01-08 17:00,67.0,-0.9,,70.0,0.4,,68.5,-0.25,
8938,2014-01-08 18:00,73.0,-0.3,,67.0,-0.5,,70.0,-0.4,
8939,2014-01-08 19:00,60.0,-3.2,,66.0,-0.7,,63.0,-1.9500000000000002,
8940,2014-01-08 2:00,64.0,-5.9,,54.0,-4.2,,59.0,-5.050000000000001,
8941,2014-01-08 20:00,61.0,-3.6,,62.0,-1.7,,61.5,-2.65,
8942,2014-01-08 21:00,59.0,-4.2,,60.0,-2.6,,59.5,-3.4000000000000004,
8943,2014-01-08 22:00,50.0,-7.0,,53.0,-4.4,,51.5,-5.7,
8944,2014-01-08 23:00,42.0,-10.2,,54.0,-4.5,,48.0,-7.35,
8945,2014-01-08 3:00,72.0,-5.9,,56.0,-4.0,,64.0,-4.95,
8946,2014-01-08 4:00,74.0,-5.4,,56.0,-4.1,,65.0,-4.75,
8947,2014-01-08 5:00,73.0,-5.0,,56.0,-4.0,,64.5,-4.5,
8948,2014-01-08 6:00,74.0,-4.7,,56.0,-3.9,,65.0,-4.3,
8949,2014-01-08 7:00,69.0,-4.8,,56.0,-3.8,,62.5,-4.3,
8950,2014-01-08 8:00,71.0,-4.4,,57.0,-3.4,,64.0,-3.9000000000000004,
8951,2014-01-08 9:00,69.0,-4.0,,56.0,-3.3,,62.5,-3.65,
8952,2014-01-09 0:00,34.0,-14.0,,43.0,-8.2,,38.5,-11.1,
8953,2014-01-09 1:00,33.0,-15.2,,34.0,-12.3,,33.5,-13.75,
