,loc,date,Humi,dew,snow
10475,µµºÀ»ê,2014-03-13 11:00,47.0,-4.3,
10476,µµºÀ»ê,2014-03-13 12:00,40.0,-4.8,
10477,µµºÀ»ê,2014-03-13 13:00,41.0,-4.4,
10478,µµºÀ»ê,2014-03-13 14:00,40.0,-4.9,
10479,µµºÀ»ê,2014-03-13 15:00,44.0,-4.2,
10480,µµºÀ»ê,2014-03-13 16:00,51.0,-2.9,
10481,µµºÀ»ê,2014-03-13 17:00,57.0,-1.9,
10482,µµºÀ»ê,2014-03-13 18:00,56.0,-2.6,
10483,µµºÀ»ê,2014-03-13 19:00,56.0,-3.4,
10484,µµºÀ»ê,2014-03-13 20:00,52.0,-5.0,
10485,µµºÀ»ê,2014-03-13 21:00,49.0,-6.2,
10486,µµºÀ»ê,2014-03-13 22:00,53.0,-5.8,
10487,µµºÀ»ê,2014-03-13 23:00,52.0,-6.7,
10488,µµºÀ»ê,2014-03-14 0:00,53.0,-6.9,
10489,µµºÀ»ê,2014-03-14 1:00,54.0,-7.1,
10490,µµºÀ»ê,2014-03-14 2:00,58.0,-6.7,
10491,µµºÀ»ê,2014-03-14 3:00,57.0,-7.1,
10492,µµºÀ»ê,2014-03-14 4:00,57.0,-7.5,
10493,µµºÀ»ê,2014-03-14 5:00,62.0,-6.9,
10494,µµºÀ»ê,2014-03-14 6:00,63.0,-7.1,
10495,µµºÀ»ê,2014-03-14 7:00,63.0,-7.4,
10496,µµºÀ»ê,2014-03-14 8:00,56.0,-8.1,
10497,µµºÀ»ê,2014-03-14 9:00,51.0,-6.8,
10498,µµºÀ»ê,2014-03-14 10:00,42.0,-7.5,
10499,µµºÀ»ê,2014-03-14 11:00,42.0,-5.8,
10500,µµºÀ»ê,2014-03-14 12:00,40.0,-5.7,
10501,µµºÀ»ê,2014-03-14 13:00,41.0,-4.8,
10502,µµºÀ»ê,2014-03-14 14:00,40.0,-4.8,
10503,µµºÀ»ê,2014-03-14 15:00,44.0,-4.0,
10504,µµºÀ»ê,2014-03-14 16:00,45.0,-3.9,
10505,µµºÀ»ê,2014-03-14 17:00,44.0,-4.5,
10506,µµºÀ»ê,2014-03-14 18:00,48.0,-4.4,
10507,µµºÀ»ê,2014-03-14 19:00,59.0,-2.8,
10508,µµºÀ»ê,2014-03-14 20:00,64.0,-2.3,
10509,µµºÀ»ê,2014-03-14 21:00,64.0,-2.6,
10510,µµºÀ»ê,2014-03-14 22:00,64.0,-3.2,
10511,µµºÀ»ê,2014-03-14 23:00,69.0,-2.7,
10512,µµºÀ»ê,2014-03-15 0:00,70.0,-2.7,
10513,µµºÀ»ê,2014-03-15 1:00,75.0,-2.1,
10514,µµºÀ»ê,2014-03-15 2:00,77.0,-2.2,
10515,µµºÀ»ê,2014-03-15 3:00,79.0,-1.8,
10516,µµºÀ»ê,2014-03-15 4:00,83.0,-1.6,
10517,µµºÀ»ê,2014-03-15 5:00,84.0,-1.7,
10518,µµºÀ»ê,2014-03-15 6:00,85.0,-1.9,
10519,µµºÀ»ê,2014-03-15 7:00,83.0,-1.9,
10520,µµºÀ»ê,2014-03-15 8:00,78.0,-1.9,
10521,µµºÀ»ê,2014-03-15 9:00,73.0,-1.5,
10522,µµºÀ»ê,2014-03-15 10:00,69.0,-0.8,
10523,µµºÀ»ê,2014-03-15 11:00,65.0,0.1,
10524,µµºÀ»ê,2014-03-15 12:00,60.0,2.1,
10525,µµºÀ»ê,2014-03-15 13:00,54.0,2.0,
10526,µµºÀ»ê,2014-03-15 14:00,47.0,1.1,
10527,µµºÀ»ê,2014-03-15 15:00,36.0,-1.7,
10528,µµºÀ»ê,2014-03-15 16:00,36.0,-1.7,
10529,µµºÀ»ê,2014-03-15 17:00,51.0,2.3,
10530,µµºÀ»ê,2014-03-15 18:00,55.0,2.4,
10531,µµºÀ»ê,2014-03-15 19:00,59.0,2.5,
10532,µµºÀ»ê,2014-03-15 20:00,63.0,3.0,
10533,µµºÀ»ê,2014-03-15 21:00,69.0,3.5,
10534,µµºÀ»ê,2014-03-15 22:00,71.0,3.5,
10535,µµºÀ»ê,2014-03-15 23:00,71.0,3.2,
10536,µµºÀ»ê,2014-03-16 0:00,77.0,3.7,
10537,µµºÀ»ê,2014-03-16 1:00,80.0,3.7,
10538,µµºÀ»ê,2014-03-16 2:00,79.0,3.4,
10539,µµºÀ»ê,2014-03-16 3:00,81.0,3.1,
10540,µµºÀ»ê,2014-03-16 4:00,83.0,3.2,
10541,µµºÀ»ê,2014-03-16 5:00,85.0,3.4,
10542,µµºÀ»ê,2014-03-16 6:00,82.0,3.3,
10543,µµºÀ»ê,2014-03-16 7:00,81.0,3.6,
10544,µµºÀ»ê,2014-03-16 8:00,79.0,3.6,
10545,µµºÀ»ê,2014-03-16 9:00,75.0,4.6,
10546,µµºÀ»ê,2014-03-16 10:00,67.0,4.4,
10547,µµºÀ»ê,2014-03-16 11:00,60.0,4.9,
10548,µµºÀ»ê,2014-03-16 12:00,51.0,4.5,
10549,µµºÀ»ê,2014-03-16 13:00,45.0,4.0,
10550,µµºÀ»ê,2014-03-16 14:00,43.0,4.4,
10551,µµºÀ»ê,2014-03-16 15:00,40.0,4.2,
10552,µµºÀ»ê,2014-03-16 16:00,35.0,2.6,
10553,µµºÀ»ê,2014-03-16 17:00,42.0,4.2,
10554,µµºÀ»ê,2014-03-16 18:00,57.0,7.2,
10555,µµºÀ»ê,2014-03-16 19:00,67.0,7.5,
10556,µµºÀ»ê,2014-03-16 20:00,73.0,7.5,
10557,µµºÀ»ê,2014-03-16 21:00,77.0,7.5,
10558,µµºÀ»ê,2014-03-16 22:00,81.0,7.4,
10559,µµºÀ»ê,2014-03-16 23:00,83.0,7.1,
10560,µµºÀ»ê,2014-03-17 0:00,83.0,6.5,
10561,µµºÀ»ê,2014-03-17 1:00,85.0,6.6,
10562,µµºÀ»ê,2014-03-17 2:00,86.0,6.1,
10563,µµºÀ»ê,2014-03-17 3:00,85.0,5.6,
10564,µµºÀ»ê,2014-03-17 4:00,85.0,5.3,
10565,µµºÀ»ê,2014-03-17 5:00,84.0,4.8,
10566,µµºÀ»ê,2014-03-17 6:00,85.0,4.7,
10567,µµºÀ»ê,2014-03-17 7:00,83.0,4.4,
10568,µµºÀ»ê,2014-03-17 8:00,79.0,4.3,
10569,µµºÀ»ê,2014-03-17 9:00,78.0,6.3,
10570,µµºÀ»ê,2014-03-17 10:00,77.0,7.3,
10571,µµºÀ»ê,2014-03-17 11:00,68.0,8.0,
10572,µµºÀ»ê,2014-03-17 12:00,59.0,8.4,
10573,µµºÀ»ê,2014-03-17 13:00,57.0,9.1,
10574,µµºÀ»ê,2014-03-17 14:00,52.0,8.5,
10575,µµºÀ»ê,2014-03-17 15:00,55.0,9.5,
10576,µµºÀ»ê,2014-03-17 16:00,60.0,10.3,
10577,µµºÀ»ê,2014-03-17 17:00,64.0,10.1,
10578,µµºÀ»ê,2014-03-17 18:00,84.0,11.7,
10579,µµºÀ»ê,2014-03-17 19:00,94.0,11.9,
10580,µµºÀ»ê,2014-03-17 20:00,98.0,12.1,
10581,µµºÀ»ê,2014-03-17 21:00,91.0,11.7,
10582,µµºÀ»ê,2014-03-17 22:00,87.0,11.5,
10583,µµºÀ»ê,2014-03-17 23:00,90.0,11.9,
10584,µµºÀ»ê,2014-03-18 0:00,95.0,12.2,
10585,µµºÀ»ê,2014-03-18 1:00,97.0,11.9,
10586,µµºÀ»ê,2014-03-18 2:00,100.0,11.1,
10587,µµºÀ»ê,2014-03-18 3:00,100.0,9.7,
10588,µµºÀ»ê,2014-03-18 4:00,100.0,8.5,
10589,µµºÀ»ê,2014-03-18 5:00,100.0,7.9,
10590,µµºÀ»ê,2014-03-18 6:00,100.0,7.7,
10591,µµºÀ»ê,2014-03-18 7:00,100.0,7.7,
10592,µµºÀ»ê,2014-03-18 8:00,99.0,7.7,
10593,µµºÀ»ê,2014-03-18 9:00,96.0,7.3,
10594,µµºÀ»ê,2014-03-18 10:00,84.0,6.0,
10595,µµºÀ»ê,2014-03-18 11:00,75.0,5.4,
10596,µµºÀ»ê,2014-03-18 12:00,65.0,5.3,
10597,µµºÀ»ê,2014-03-18 13:00,56.0,4.6,
10598,µµºÀ»ê,2014-03-18 14:00,51.0,4.4,
10599,µµºÀ»ê,2014-03-18 15:00,50.0,4.6,
10600,µµºÀ»ê,2014-03-18 16:00,47.0,4.3,
10601,µµºÀ»ê,2014-03-18 17:00,49.0,4.7,
10602,µµºÀ»ê,2014-03-18 18:00,55.0,4.8,
10603,µµºÀ»ê,2014-03-18 19:00,63.0,4.9,
10604,µµºÀ»ê,2014-03-18 20:00,65.0,4.2,
10605,µµºÀ»ê,2014-03-18 21:00,66.0,3.7,
10606,µµºÀ»ê,2014-03-18 22:00,68.0,3.5,
10607,µµºÀ»ê,2014-03-18 23:00,67.0,2.9,
10608,µµºÀ»ê,2014-03-19 0:00,70.0,3.2,
10609,µµºÀ»ê,2014-03-19 1:00,71.0,3.2,
10610,µµºÀ»ê,2014-03-19 2:00,69.0,3.5,
10611,µµºÀ»ê,2014-03-19 3:00,71.0,3.9,
10612,µµºÀ»ê,2014-03-19 4:00,71.0,3.7,
10613,µµºÀ»ê,2014-03-19 5:00,72.0,3.4,
10614,µµºÀ»ê,2014-03-19 6:00,72.0,2.9,
10615,µµºÀ»ê,2014-03-19 7:00,70.0,2.3,
10616,µµºÀ»ê,2014-03-19 8:00,66.0,2.0,
10617,µµºÀ»ê,2014-03-19 9:00,59.0,1.4,
10618,µµºÀ»ê,2014-03-19 10:00,52.0,0.3,
10619,µµºÀ»ê,2014-03-19 11:00,51.0,1.2,
10620,µµºÀ»ê,2014-03-19 12:00,53.0,2.5,
10621,µµºÀ»ê,2014-03-19 13:00,55.0,2.6,
10622,µµºÀ»ê,2014-03-19 14:00,59.0,3.8,
10623,µµºÀ»ê,2014-03-19 15:00,58.0,3.8,
10624,µµºÀ»ê,2014-03-19 16:00,62.0,4.6,
10625,µµºÀ»ê,2014-03-19 17:00,62.0,4.4,
10626,µµºÀ»ê,2014-03-19 18:00,65.0,4.7,
10627,µµºÀ»ê,2014-03-19 19:00,68.0,4.9,
10628,µµºÀ»ê,2014-03-19 20:00,69.0,4.4,
10629,µµºÀ»ê,2014-03-19 21:00,71.0,3.5,
10630,µµºÀ»ê,2014-03-19 22:00,73.0,3.4,
10631,µµºÀ»ê,2014-03-19 23:00,73.0,3.0,
10632,µµºÀ»ê,2014-03-20 0:00,75.0,3.3,
10633,µµºÀ»ê,2014-03-20 1:00,76.0,3.1,
10634,µµºÀ»ê,2014-03-20 2:00,77.0,3.1,
10635,µµºÀ»ê,2014-03-20 3:00,77.0,2.9,
10636,µµºÀ»ê,2014-03-20 4:00,78.0,3.3,
10637,µµºÀ»ê,2014-03-20 5:00,82.0,3.4,
10638,µµºÀ»ê,2014-03-20 6:00,82.0,2.9,
10639,µµºÀ»ê,2014-03-20 7:00,82.0,2.8,
10640,µµºÀ»ê,2014-03-20 8:00,78.0,2.2,
10641,µµºÀ»ê,2014-03-20 9:00,68.0,1.2,
10642,µµºÀ»ê,2014-03-20 10:00,58.0,0.3,
10643,µµºÀ»ê,2014-03-20 11:00,50.0,-0.8,
10644,µµºÀ»ê,2014-03-20 12:00,48.0,-0.3,
10645,µµºÀ»ê,2014-03-20 13:00,47.0,-0.9,
10646,µµºÀ»ê,2014-03-20 14:00,57.0,0.3,
10647,µµºÀ»ê,2014-03-20 15:00,49.0,-1.8,
10648,µµºÀ»ê,2014-03-20 16:00,54.0,-0.4,
10649,µµºÀ»ê,2014-03-20 17:00,72.0,1.9,
10650,µµºÀ»ê,2014-03-20 18:00,76.0,1.8,
10651,µµºÀ»ê,2014-03-20 19:00,83.0,1.4,
10652,µµºÀ»ê,2014-03-20 20:00,83.0,1.3,
10653,µµºÀ»ê,2014-03-20 21:00,85.0,1.3,
10654,µµºÀ»ê,2014-03-20 22:00,84.0,0.6,
10655,µµºÀ»ê,2014-03-20 23:00,77.0,-0.8,
10656,µµºÀ»ê,2014-03-21 0:00,85.0,0.7,
10657,µµºÀ»ê,2014-03-21 1:00,82.0,0.1,
10658,µµºÀ»ê,2014-03-21 2:00,91.0,0.7,
10659,µµºÀ»ê,2014-03-21 3:00,90.0,0.2,
10660,µµºÀ»ê,2014-03-21 4:00,88.0,-0.1,
10661,µµºÀ»ê,2014-03-21 5:00,85.0,-0.8,
10662,µµºÀ»ê,2014-03-21 6:00,75.0,-2.5,
10663,µµºÀ»ê,2014-03-21 7:00,68.0,-4.0,
10664,µµºÀ»ê,2014-03-21 8:00,64.0,-4.3,
10665,µµºÀ»ê,2014-03-21 9:00,54.0,-5.3,
10666,µµºÀ»ê,2014-03-21 10:00,48.0,-5.4,
10667,µµºÀ»ê,2014-03-21 11:00,44.0,-5.0,
10668,µµºÀ»ê,2014-03-21 12:00,35.0,-6.6,
10669,µµºÀ»ê,2014-03-21 13:00,36.0,-5.7,
10670,µµºÀ»ê,2014-03-21 14:00,29.0,-7.6,
10671,µµºÀ»ê,2014-03-21 15:00,26.0,-7.8,
10672,µµºÀ»ê,2014-03-21 16:00,24.0,-8.2,
10673,µµºÀ»ê,2014-03-21 17:00,22.0,-9.4,
10674,µµºÀ»ê,2014-03-21 18:00,25.0,-8.3,
10675,µµºÀ»ê,2014-03-21 19:00,42.0,-3.2,
10676,µµºÀ»ê,2014-03-21 20:00,47.0,-3.2,
10677,µµºÀ»ê,2014-03-21 21:00,53.0,-2.6,
10678,µµºÀ»ê,2014-03-21 22:00,52.0,-3.5,
10679,µµºÀ»ê,2014-03-21 23:00,58.0,-2.4,
10680,µµºÀ»ê,2014-03-22 0:00,62.0,-1.8,
10681,µµºÀ»ê,2014-03-22 1:00,63.0,-2.2,
10682,µµºÀ»ê,2014-03-22 2:00,65.0,-2.2,
10683,µµºÀ»ê,2014-03-22 3:00,78.0,0.0,
10684,µµºÀ»ê,2014-03-22 4:00,80.0,-0.2,
10685,µµºÀ»ê,2014-03-22 5:00,80.0,-0.5,
10686,µµºÀ»ê,2014-03-22 6:00,81.0,-0.6,
10687,µµºÀ»ê,2014-03-22 7:00,78.0,-0.1,
10688,µµºÀ»ê,2014-03-22 8:00,72.0,-0.7,
10689,µµºÀ»ê,2014-03-22 9:00,69.0,0.1,
10690,µµºÀ»ê,2014-03-22 10:00,66.0,1.7,
10691,µµºÀ»ê,2014-03-22 11:00,62.0,2.9,
10692,µµºÀ»ê,2014-03-22 12:00,54.0,2.4,
10693,µµºÀ»ê,2014-03-22 13:00,44.0,1.5,
10694,µµºÀ»ê,2014-03-22 14:00,39.0,0.4,
10695,µµºÀ»ê,2014-03-22 15:00,33.0,-1.0,
10696,µµºÀ»ê,2014-03-22 16:00,32.0,-1.3,
10697,µµºÀ»ê,2014-03-22 17:00,33.0,-1.2,
10698,µµºÀ»ê,2014-03-22 18:00,39.0,0.1,
10699,µµºÀ»ê,2014-03-22 19:00,49.0,1.7,
10700,µµºÀ»ê,2014-03-22 20:00,71.0,5.3,
10701,µµºÀ»ê,2014-03-22 21:00,77.0,5.2,
10702,µµºÀ»ê,2014-03-22 22:00,78.0,4.8,
10703,µµºÀ»ê,2014-03-22 23:00,79.0,4.6,
10704,µµºÀ»ê,2014-03-23 0:00,77.0,4.0,
10705,µµºÀ»ê,2014-03-23 1:00,76.0,3.9,
10706,µµºÀ»ê,2014-03-23 2:00,79.0,3.9,
10707,µµºÀ»ê,2014-03-23 3:00,84.0,3.9,
10708,µµºÀ»ê,2014-03-23 4:00,85.0,3.5,
10709,µµºÀ»ê,2014-03-23 5:00,87.0,3.5,
10710,µµºÀ»ê,2014-03-23 6:00,89.0,3.4,
10711,µµºÀ»ê,2014-03-23 7:00,89.0,2.9,
10712,µµºÀ»ê,2014-03-23 8:00,81.0,2.6,
10713,µµºÀ»ê,2014-03-23 9:00,72.0,3.3,
10714,µµºÀ»ê,2014-03-23 10:00,55.0,1.8,
10715,µµºÀ»ê,2014-03-23 11:00,49.0,2.0,
10716,µµºÀ»ê,2014-03-23 12:00,47.0,2.6,
10717,µµºÀ»ê,2014-03-23 13:00,42.0,2.1,
10718,µµºÀ»ê,2014-03-23 14:00,41.0,2.1,
10719,µµºÀ»ê,2014-03-23 15:00,40.0,1.5,
10720,µµºÀ»ê,2014-03-23 16:00,43.0,1.9,
10721,µµºÀ»ê,2014-03-23 17:00,49.0,2.7,
10722,µµºÀ»ê,2014-03-23 18:00,48.0,1.2,
10723,µµºÀ»ê,2014-03-23 19:00,49.0,0.3,
10724,µµºÀ»ê,2014-03-23 20:00,58.0,1.9,
10725,µµºÀ»ê,2014-03-23 21:00,62.0,2.0,
10726,µµºÀ»ê,2014-03-23 22:00,65.0,2.1,
10727,µµºÀ»ê,2014-03-23 23:00,65.0,1.6,
10728,µµºÀ»ê,2014-03-24 0:00,67.0,1.4,
10729,µµºÀ»ê,2014-03-24 1:00,62.0,0.2,
10730,µµºÀ»ê,2014-03-24 2:00,65.0,0.9,
10731,µµºÀ»ê,2014-03-24 3:00,69.0,0.8,
10732,µµºÀ»ê,2014-03-24 4:00,71.0,0.5,
10733,µµºÀ»ê,2014-03-24 5:00,74.0,0.7,
10734,µµºÀ»ê,2014-03-24 6:00,72.0,0.1,
10735,µµºÀ»ê,2014-03-24 7:00,73.0,0.2,
10736,µµºÀ»ê,2014-03-24 8:00,67.0,0.2,
10737,µµºÀ»ê,2014-03-24 9:00,51.0,-0.9,
10738,µµºÀ»ê,2014-03-24 10:00,58.0,2.6,
10739,µµºÀ»ê,2014-03-24 11:00,46.0,1.4,
10740,µµºÀ»ê,2014-03-24 12:00,41.0,0.5,
10741,µµºÀ»ê,2014-03-24 13:00,42.0,1.6,
10742,µµºÀ»ê,2014-03-24 14:00,48.0,4.0,
10743,µµºÀ»ê,2014-03-24 15:00,56.0,5.6,
10744,µµºÀ»ê,2014-03-24 16:00,57.0,6.2,
10745,µµºÀ»ê,2014-03-24 17:00,59.0,6.2,
10746,µµºÀ»ê,2014-03-24 18:00,61.0,6.2,
10747,µµºÀ»ê,2014-03-24 19:00,64.0,6.3,
10748,µµºÀ»ê,2014-03-24 20:00,65.0,6.2,
10749,µµºÀ»ê,2014-03-24 21:00,65.0,6.3,
10750,µµºÀ»ê,2014-03-24 22:00,64.0,6.3,
10751,µµºÀ»ê,2014-03-24 23:00,66.0,6.7,
10752,µµºÀ»ê,2014-03-25 0:00,69.0,7.4,
10753,µµºÀ»ê,2014-03-25 1:00,72.0,7.9,
10754,µµºÀ»ê,2014-03-25 2:00,76.0,8.6,
10755,µµºÀ»ê,2014-03-25 3:00,79.0,8.9,
10756,µµºÀ»ê,2014-03-25 4:00,82.0,9.3,
10757,µµºÀ»ê,2014-03-25 5:00,85.0,9.6,
10758,µµºÀ»ê,2014-03-25 6:00,86.0,9.7,
10759,µµºÀ»ê,2014-03-25 7:00,88.0,9.9,
10760,µµºÀ»ê,2014-03-25 8:00,85.0,9.8,
10761,µµºÀ»ê,2014-03-25 9:00,83.0,9.8,
10762,µµºÀ»ê,2014-03-25 10:00,77.0,9.6,
10763,µµºÀ»ê,2014-03-25 11:00,72.0,9.6,
10764,µµºÀ»ê,2014-03-25 12:00,67.0,10.1,
10765,µµºÀ»ê,2014-03-25 13:00,60.0,9.4,
10766,µµºÀ»ê,2014-03-25 14:00,61.0,9.9,
10767,µµºÀ»ê,2014-03-25 15:00,54.0,8.7,
10768,µµºÀ»ê,2014-03-25 16:00,58.0,9.5,
10769,µµºÀ»ê,2014-03-25 17:00,64.0,10.5,
10770,µµºÀ»ê,2014-03-25 18:00,71.0,11.2,
10771,µµºÀ»ê,2014-03-25 19:00,77.0,11.5,
10772,µµºÀ»ê,2014-03-25 20:00,81.0,11.6,
10773,µµºÀ»ê,2014-03-25 21:00,83.0,11.6,
10774,µµºÀ»ê,2014-03-25 22:00,83.0,11.4,
10775,µµºÀ»ê,2014-03-25 23:00,84.0,11.5,
10776,µµºÀ»ê,2014-03-26 0:00,84.0,11.3,
10777,µµºÀ»ê,2014-03-26 1:00,86.0,11.3,
10778,µµºÀ»ê,2014-03-26 2:00,85.0,11.0,
10779,µµºÀ»ê,2014-03-26 3:00,82.0,10.1,
10780,µµºÀ»ê,2014-03-26 4:00,86.0,11.0,
10781,µµºÀ»ê,2014-03-26 5:00,87.0,10.9,
10782,µµºÀ»ê,2014-03-26 6:00,85.0,10.4,
10783,µµºÀ»ê,2014-03-26 7:00,84.0,10.0,
10784,µµºÀ»ê,2014-03-26 8:00,82.0,10.0,
10785,µµºÀ»ê,2014-03-26 9:00,77.0,9.6,
10786,µµºÀ»ê,2014-03-26 10:00,76.0,10.3,
10787,µµºÀ»ê,2014-03-26 11:00,64.0,9.2,
10788,µµºÀ»ê,2014-03-26 12:00,55.0,8.4,
10789,µµºÀ»ê,2014-03-26 13:00,51.0,9.3,
10790,µµºÀ»ê,2014-03-26 14:00,35.0,5.4,
10791,µµºÀ»ê,2014-03-26 15:00,35.0,5.3,
10792,µµºÀ»ê,2014-03-26 16:00,43.0,7.3,
10793,µµºÀ»ê,2014-03-26 17:00,45.0,7.3,
10794,µµºÀ»ê,2014-03-26 18:00,49.0,7.4,
10795,µµºÀ»ê,2014-03-26 19:00,52.0,6.8,
10796,µµºÀ»ê,2014-03-26 20:00,57.0,7.1,
10797,µµºÀ»ê,2014-03-26 21:00,62.0,7.1,
10798,µµºÀ»ê,2014-03-26 22:00,68.0,7.4,
10799,µµºÀ»ê,2014-03-26 23:00,70.0,6.9,
10800,µµºÀ»ê,2014-03-27 0:00,72.0,6.9,
10801,µµºÀ»ê,2014-03-27 1:00,71.0,6.2,
10802,µµºÀ»ê,2014-03-27 2:00,74.0,6.1,
10803,µµºÀ»ê,2014-03-27 3:00,79.0,6.6,
10804,µµºÀ»ê,2014-03-27 4:00,84.0,6.5,
10805,µµºÀ»ê,2014-03-27 5:00,84.0,6.1,
10806,µµºÀ»ê,2014-03-27 6:00,87.0,5.9,
10807,µµºÀ»ê,2014-03-27 7:00,86.0,5.4,
10808,µµºÀ»ê,2014-03-27 8:00,80.0,5.2,
10809,µµºÀ»ê,2014-03-27 9:00,71.0,5.3,
10810,µµºÀ»ê,2014-03-27 10:00,58.0,4.9,
10811,µµºÀ»ê,2014-03-27 11:00,53.0,6.2,
10812,µµºÀ»ê,2014-03-27 12:00,46.0,6.1,
10813,µµºÀ»ê,2014-03-27 13:00,43.0,6.3,
10814,µµºÀ»ê,2014-03-27 14:00,43.0,6.7,
10815,µµºÀ»ê,2014-03-27 15:00,43.0,7.2,
10816,µµºÀ»ê,2014-03-27 16:00,43.0,6.6,
10817,µµºÀ»ê,2014-03-27 17:00,50.0,7.3,
10818,µµºÀ»ê,2014-03-27 18:00,62.0,9.0,
10819,µµºÀ»ê,2014-03-27 19:00,69.0,8.9,
10820,µµºÀ»ê,2014-03-27 20:00,77.0,9.1,
10821,µµºÀ»ê,2014-03-27 21:00,79.0,8.6,
10822,µµºÀ»ê,2014-03-27 22:00,81.0,9.1,
10823,µµºÀ»ê,2014-03-27 23:00,84.0,9.9,
10824,µµºÀ»ê,2014-03-28 0:00,84.0,9.8,
10825,µµºÀ»ê,2014-03-28 1:00,83.0,9.4,
10826,µµºÀ»ê,2014-03-28 2:00,86.0,10.1,
10827,µµºÀ»ê,2014-03-28 3:00,88.0,10.2,
10828,µµºÀ»ê,2014-03-28 4:00,89.0,10.2,
10829,µµºÀ»ê,2014-03-28 5:00,87.0,9.3,
10830,µµºÀ»ê,2014-03-28 6:00,89.0,9.5,
10831,µµºÀ»ê,2014-03-28 7:00,88.0,9.5,
10832,µµºÀ»ê,2014-03-28 8:00,85.0,9.7,
10833,µµºÀ»ê,2014-03-28 9:00,78.0,9.8,
10834,µµºÀ»ê,2014-03-28 10:00,72.0,9.7,
10835,µµºÀ»ê,2014-03-28 11:00,58.0,8.3,
10836,µµºÀ»ê,2014-03-28 12:00,55.0,9.4,
10837,µµºÀ»ê,2014-03-28 13:00,50.0,9.8,
10838,µµºÀ»ê,2014-03-28 14:00,41.0,8.0,
10839,µµºÀ»ê,2014-03-28 15:00,29.0,4.2,
10840,µµºÀ»ê,2014-03-28 16:00,30.0,5.1,
10841,µµºÀ»ê,2014-03-28 17:00,33.0,6.1,
10842,µµºÀ»ê,2014-03-28 18:00,32.0,4.7,
10843,µµºÀ»ê,2014-03-28 19:00,34.0,3.2,
10844,µµºÀ»ê,2014-03-28 20:00,48.0,6.3,
10845,µµºÀ»ê,2014-03-28 21:00,34.0,0.8,
10846,µµºÀ»ê,2014-03-28 22:00,43.0,3.4,
10847,µµºÀ»ê,2014-03-28 23:00,48.0,4.3,
10848,µµºÀ»ê,2014-03-29 0:00,53.0,5.4,
10849,µµºÀ»ê,2014-03-29 1:00,58.0,6.9,
10850,µµºÀ»ê,2014-03-29 2:00,56.0,6.3,
10851,µµºÀ»ê,2014-03-29 3:00,59.0,6.6,
10852,µµºÀ»ê,2014-03-29 4:00,61.0,6.6,
10853,µµºÀ»ê,2014-03-29 5:00,55.0,5.0,
10854,µµºÀ»ê,2014-03-29 6:00,56.0,5.4,
10855,µµºÀ»ê,2014-03-29 7:00,57.0,5.7,
10856,µµºÀ»ê,2014-03-29 8:00,56.0,5.9,
10857,µµºÀ»ê,2014-03-29 9:00,53.0,5.7,
10858,µµºÀ»ê,2014-03-29 10:00,47.0,5.0,
10859,µµºÀ»ê,2014-03-29 11:00,43.0,4.4,
10860,µµºÀ»ê,2014-03-29 12:00,53.0,7.8,
10861,µµºÀ»ê,2014-03-29 13:00,60.0,9.9,
10862,µµºÀ»ê,2014-03-29 14:00,67.0,11.2,
10863,µµºÀ»ê,2014-03-29 15:00,77.0,12.3,
10864,µµºÀ»ê,2014-03-29 16:00,82.0,12.8,
10865,µµºÀ»ê,2014-03-29 17:00,94.0,14.0,
10866,µµºÀ»ê,2014-03-29 18:00,99.0,14.3,
10867,µµºÀ»ê,2014-03-29 19:00,100.0,14.1,
10868,µµºÀ»ê,2014-03-29 20:00,96.0,13.5,
10869,µµºÀ»ê,2014-03-29 21:00,92.0,13.1,
10870,µµºÀ»ê,2014-03-29 22:00,94.0,13.4,
10871,µµºÀ»ê,2014-03-29 23:00,95.0,13.1,
10872,µµºÀ»ê,2014-03-30 0:00,98.0,12.8,
10873,µµºÀ»ê,2014-03-30 1:00,95.0,11.5,
10874,µµºÀ»ê,2014-03-30 2:00,92.0,10.8,
10875,µµºÀ»ê,2014-03-30 3:00,88.0,9.7,
10876,µµºÀ»ê,2014-03-30 4:00,90.0,10.1,
10877,µµºÀ»ê,2014-03-30 5:00,87.0,9.1,
10878,µµºÀ»ê,2014-03-30 6:00,84.0,7.9,
10879,µµºÀ»ê,2014-03-30 7:00,85.0,7.8,
10880,µµºÀ»ê,2014-03-30 8:00,75.0,6.8,
10881,µµºÀ»ê,2014-03-30 9:00,65.0,6.5,
10882,µµºÀ»ê,2014-03-30 10:00,63.0,8.0,
10883,µµºÀ»ê,2014-03-30 11:00,54.0,6.9,
10884,µµºÀ»ê,2014-03-30 12:00,47.0,6.7,
10885,µµºÀ»ê,2014-03-30 13:00,44.0,6.0,
10886,µµºÀ»ê,2014-03-30 14:00,42.0,6.0,
10887,µµºÀ»ê,2014-03-30 15:00,42.0,6.2,
10888,µµºÀ»ê,2014-03-30 16:00,36.0,4.5,
10889,µµºÀ»ê,2014-03-30 17:00,40.0,5.8,
10890,µµºÀ»ê,2014-03-30 18:00,54.0,8.9,
10891,µµºÀ»ê,2014-03-30 19:00,60.0,8.6,
10892,µµºÀ»ê,2014-03-30 20:00,61.0,7.8,
10893,µµºÀ»ê,2014-03-30 21:00,60.0,7.2,
10894,µµºÀ»ê,2014-03-30 22:00,63.0,7.3,
10895,µµºÀ»ê,2014-03-30 23:00,68.0,7.6,
