,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y,Humi,dew,snow
7015,2013-10-20 15:00,36.0,6.6,,36.0,6.6,,36.0,6.6,
7016,2013-10-20 16:00,39.0,7.3,,39.0,7.3,,39.0,7.3,
7017,2013-10-20 17:00,46.0,8.6,,46.0,8.6,,46.0,8.6,
7018,2013-10-20 18:00,58.0,10.1,,58.0,10.1,,58.0,10.1,
7019,2013-10-20 19:00,65.0,10.8,,65.0,10.8,,65.0,10.8,
7020,2013-10-20 2:00,63.0,7.2,,63.0,7.2,,63.0,7.2,
7021,2013-10-20 20:00,68.0,10.8,,68.0,10.8,,68.0,10.8,
7022,2013-10-20 21:00,72.0,11.0,,72.0,11.0,,72.0,11.0,
7023,2013-10-20 22:00,73.0,11.1,,73.0,11.1,,73.0,11.1,
7024,2013-10-20 23:00,72.0,10.6,,72.0,10.6,,72.0,10.6,
7025,2013-10-20 3:00,64.0,7.0,,64.0,7.0,,64.0,7.0,
7026,2013-10-20 4:00,67.0,7.2,,67.0,7.2,,67.0,7.2,
7027,2013-10-20 5:00,68.0,7.1,,68.0,7.1,,68.0,7.1,
7028,2013-10-20 6:00,73.0,7.6,,73.0,7.6,,73.0,7.6,
7029,2013-10-20 7:00,77.0,7.8,,77.0,7.8,,77.0,7.8,
7030,2013-10-20 8:00,70.0,6.9,,70.0,6.9,,70.0,6.9,
7031,2013-10-20 9:00,59.0,7.0,,59.0,7.0,,59.0,7.0,
7032,2013-10-21 0:00,75.0,10.7,,75.0,10.7,,75.0,10.7,
7033,2013-10-21 1:00,74.0,10.1,,74.0,10.1,,74.0,10.1,
7034,2013-10-21 10:00,47.0,5.4,,47.0,5.4,,47.0,5.4,
7035,2013-10-21 11:00,42.0,5.1,,42.0,5.1,,42.0,5.1,
7036,2013-10-21 12:00,38.0,4.9,,38.0,4.9,,38.0,4.9,
7037,2013-10-21 13:00,35.0,4.9,,35.0,4.9,,35.0,4.9,
7038,2013-10-21 14:00,32.0,4.1,,32.0,4.1,,32.0,4.1,
7039,2013-10-21 15:00,33.0,4.9,,33.0,4.9,,33.0,4.9,
7040,2013-10-21 16:00,34.0,4.8,,34.0,4.8,,34.0,4.8,
7041,2013-10-21 17:00,38.0,5.3,,38.0,5.3,,38.0,5.3,
7042,2013-10-21 18:00,40.0,4.5,,40.0,4.5,,40.0,4.5,
7043,2013-10-21 19:00,43.0,4.4,,43.0,4.4,,43.0,4.4,
7044,2013-10-21 2:00,72.0,9.0,,72.0,9.0,,72.0,9.0,
7045,2013-10-21 20:00,44.0,4.0,,44.0,4.0,,44.0,4.0,
7046,2013-10-21 21:00,44.0,3.4,,44.0,3.4,,44.0,3.4,
7047,2013-10-21 22:00,45.0,3.1,,45.0,3.1,,45.0,3.1,
7048,2013-10-21 23:00,44.0,2.1,,44.0,2.1,,44.0,2.1,
7049,2013-10-21 3:00,71.0,8.1,,71.0,8.1,,71.0,8.1,
7050,2013-10-21 4:00,70.0,7.4,,70.0,7.4,,70.0,7.4,
7051,2013-10-21 5:00,70.0,7.1,,70.0,7.1,,70.0,7.1,
7052,2013-10-21 6:00,69.0,6.9,,69.0,6.9,,69.0,6.9,
7053,2013-10-21 7:00,72.0,7.1,,72.0,7.1,,72.0,7.1,
7054,2013-10-21 8:00,66.0,6.5,,66.0,6.5,,66.0,6.5,
7055,2013-10-21 9:00,61.0,7.0,,61.0,7.0,,61.0,7.0,
7056,2013-10-22 0:00,46.0,2.2,,46.0,2.2,,46.0,2.2,
7057,2013-10-22 1:00,48.0,2.5,,48.0,2.5,,48.0,2.5,
7058,2013-10-22 10:00,46.0,5.0,,46.0,5.0,,46.0,5.0,
7059,2013-10-22 11:00,42.0,4.9,,42.0,4.9,,42.0,4.9,
7060,2013-10-22 12:00,39.0,4.8,,39.0,4.8,,39.0,4.8,
7061,2013-10-22 13:00,35.0,4.4,,35.0,4.4,,35.0,4.4,
7062,2013-10-22 14:00,33.0,4.1,,33.0,4.1,,33.0,4.1,
7063,2013-10-22 15:00,33.0,4.5,,33.0,4.5,,33.0,4.5,
7064,2013-10-22 16:00,35.0,5.2,,35.0,5.2,,35.0,5.2,
7065,2013-10-22 17:00,35.0,4.1,,35.0,4.1,,35.0,4.1,
7066,2013-10-22 18:00,38.0,3.8,,38.0,3.8,,38.0,3.8,
7067,2013-10-22 19:00,40.0,3.6,,40.0,3.6,,40.0,3.6,
7068,2013-10-22 2:00,52.0,3.0,,52.0,3.0,,52.0,3.0,
7069,2013-10-22 20:00,42.0,3.5,,42.0,3.5,,42.0,3.5,
7070,2013-10-22 21:00,44.0,3.4,,44.0,3.4,,44.0,3.4,
7071,2013-10-22 22:00,45.0,3.3,,45.0,3.3,,45.0,3.3,
7072,2013-10-22 23:00,48.0,3.6,,48.0,3.6,,48.0,3.6,
7073,2013-10-22 3:00,56.0,3.6,,56.0,3.6,,56.0,3.6,
7074,2013-10-22 4:00,56.0,3.3,,56.0,3.3,,56.0,3.3,
7075,2013-10-22 5:00,58.0,3.5,,58.0,3.5,,58.0,3.5,
7076,2013-10-22 6:00,58.0,3.5,,58.0,3.5,,58.0,3.5,
7077,2013-10-22 7:00,62.0,4.3,,62.0,4.3,,62.0,4.3,
7078,2013-10-22 8:00,55.0,3.4,,55.0,3.4,,55.0,3.4,
7079,2013-10-22 9:00,51.0,4.5,,51.0,4.5,,51.0,4.5,
7080,2013-10-23 0:00,50.0,3.8,,50.0,3.8,,50.0,3.8,
7081,2013-10-23 1:00,52.0,4.0,,52.0,4.0,,52.0,4.0,
7082,2013-10-23 10:00,47.0,5.3,,47.0,5.3,,47.0,5.3,
7083,2013-10-23 11:00,44.0,5.9,,44.0,5.9,,44.0,5.9,
7084,2013-10-23 12:00,41.0,5.7,,41.0,5.7,,41.0,5.7,
7085,2013-10-23 13:00,37.0,5.2,,37.0,5.2,,37.0,5.2,
7086,2013-10-23 14:00,34.0,4.9,,34.0,4.9,,34.0,4.9,
7087,2013-10-23 15:00,34.0,5.1,,34.0,5.1,,34.0,5.1,
7088,2013-10-23 16:00,34.0,5.1,,34.0,5.1,,34.0,5.1,
7089,2013-10-23 17:00,35.0,4.7,,35.0,4.7,,35.0,4.7,
7090,2013-10-23 18:00,43.0,6.1,,43.0,6.1,,43.0,6.1,
7091,2013-10-23 19:00,47.0,6.0,,47.0,6.0,,47.0,6.0,
7092,2013-10-23 2:00,53.0,4.0,,53.0,4.0,,53.0,4.0,
7093,2013-10-23 20:00,53.0,6.7,,53.0,6.7,,53.0,6.7,
7094,2013-10-23 21:00,55.0,6.2,,55.0,6.2,,55.0,6.2,
7095,2013-10-23 22:00,53.0,5.5,,53.0,5.5,,53.0,5.5,
7096,2013-10-23 23:00,54.0,5.6,,54.0,5.6,,54.0,5.6,
7097,2013-10-23 3:00,54.0,4.0,,54.0,4.0,,54.0,4.0,
7098,2013-10-23 4:00,57.0,4.4,,57.0,4.4,,57.0,4.4,
7099,2013-10-23 5:00,58.0,4.4,,58.0,4.4,,58.0,4.4,
7100,2013-10-23 6:00,57.0,4.0,,57.0,4.0,,57.0,4.0,
7101,2013-10-23 7:00,57.0,4.0,,57.0,4.0,,57.0,4.0,
7102,2013-10-23 8:00,54.0,4.0,,54.0,4.0,,54.0,4.0,
7103,2013-10-23 9:00,53.0,4.8,,53.0,4.8,,53.0,4.8,
7104,2013-10-24 0:00,56.0,6.0,,56.0,6.0,,56.0,6.0,
7105,2013-10-24 1:00,58.0,6.1,,58.0,6.1,,58.0,6.1,
7106,2013-10-24 10:00,61.0,7.2,,61.0,7.2,,61.0,7.2,
7107,2013-10-24 11:00,54.0,7.0,,54.0,7.0,,54.0,7.0,
7108,2013-10-24 12:00,54.0,7.1,,54.0,7.1,,54.0,7.1,
7109,2013-10-24 13:00,46.0,5.6,,46.0,5.6,,46.0,5.6,
7110,2013-10-24 14:00,32.0,0.6,,32.0,0.6,,32.0,0.6,
7111,2013-10-24 15:00,24.0,-2.9,,24.0,-2.9,,24.0,-2.9,
7112,2013-10-24 16:00,22.0,-4.8,,22.0,-4.8,,22.0,-4.8,
7113,2013-10-24 17:00,26.0,-3.7,,26.0,-3.7,,26.0,-3.7,
7114,2013-10-24 18:00,29.0,-3.9,,29.0,-3.9,,29.0,-3.9,
7115,2013-10-24 19:00,32.0,-3.7,,32.0,-3.7,,32.0,-3.7,
7116,2013-10-24 2:00,63.0,6.8,,63.0,6.8,,63.0,6.8,
7117,2013-10-24 20:00,40.0,-1.9,,40.0,-1.9,,40.0,-1.9,
7118,2013-10-24 21:00,47.0,-0.9,,47.0,-0.9,,47.0,-0.9,
7119,2013-10-24 22:00,55.0,0.3,,55.0,0.3,,55.0,0.3,
7120,2013-10-24 23:00,52.0,-1.2,,52.0,-1.2,,52.0,-1.2,
7121,2013-10-24 3:00,68.0,7.3,,68.0,7.3,,68.0,7.3,
7122,2013-10-24 4:00,69.0,7.0,,69.0,7.0,,69.0,7.0,
7123,2013-10-24 5:00,71.0,7.1,,71.0,7.1,,71.0,7.1,
7124,2013-10-24 6:00,73.0,7.3,,73.0,7.3,,73.0,7.3,
7125,2013-10-24 7:00,73.0,6.9,,73.0,6.9,,73.0,6.9,
7126,2013-10-24 8:00,70.0,6.4,,70.0,6.4,,70.0,6.4,
7127,2013-10-24 9:00,62.0,6.3,,62.0,6.3,,62.0,6.3,
7128,2013-10-25 0:00,49.0,-2.2,,49.0,-2.2,,49.0,-2.2,
7129,2013-10-25 1:00,49.0,-2.5,,49.0,-2.5,,49.0,-2.5,
7130,2013-10-25 10:00,32.0,-7.3,,32.0,-7.3,,32.0,-7.3,
7131,2013-10-25 11:00,29.0,-7.3,,29.0,-7.3,,29.0,-7.3,
7132,2013-10-25 12:00,30.0,-5.6,,30.0,-5.6,,30.0,-5.6,
7133,2013-10-25 13:00,29.0,-4.9,,29.0,-4.9,,29.0,-4.9,
7134,2013-10-25 14:00,30.0,-3.9,,30.0,-3.9,,30.0,-3.9,
7135,2013-10-25 15:00,28.0,-3.9,,28.0,-3.9,,28.0,-3.9,
7136,2013-10-25 16:00,31.0,-2.9,,31.0,-2.9,,31.0,-2.9,
7137,2013-10-25 17:00,33.0,-2.9,,33.0,-2.9,,33.0,-2.9,
7138,2013-10-25 18:00,41.0,-1.1,,41.0,-1.1,,41.0,-1.1,
7139,2013-10-25 19:00,46.0,-0.2,,46.0,-0.2,,46.0,-0.2,
7140,2013-10-25 2:00,48.0,-3.0,,48.0,-3.0,,48.0,-3.0,
7141,2013-10-25 20:00,49.0,-0.3,,49.0,-0.3,,49.0,-0.3,
7142,2013-10-25 21:00,51.0,-0.3,,51.0,-0.3,,51.0,-0.3,
7143,2013-10-25 22:00,54.0,0.0,,54.0,0.0,,54.0,0.0,
7144,2013-10-25 23:00,53.0,-0.6,,53.0,-0.6,,53.0,-0.6,
7145,2013-10-25 3:00,49.0,-3.0,,49.0,-3.0,,49.0,-3.0,
7146,2013-10-25 4:00,44.0,-4.6,,44.0,-4.6,,44.0,-4.6,
7147,2013-10-25 5:00,44.0,-4.9,,44.0,-4.9,,44.0,-4.9,
7148,2013-10-25 6:00,49.0,-4.2,,49.0,-4.2,,49.0,-4.2,
7149,2013-10-25 7:00,42.0,-6.4,,42.0,-6.4,,42.0,-6.4,
7150,2013-10-25 8:00,41.0,-6.4,,41.0,-6.4,,41.0,-6.4,
7151,2013-10-25 9:00,33.0,-7.9,,33.0,-7.9,,33.0,-7.9,
7152,2013-10-26 0:00,54.0,-0.6,,54.0,-0.6,,54.0,-0.6,
7153,2013-10-26 1:00,58.0,-0.4,,58.0,-0.4,,58.0,-0.4,
7154,2013-10-26 10:00,48.0,-0.8,,48.0,-0.8,,48.0,-0.8,
7155,2013-10-26 11:00,45.0,0.5,,45.0,0.5,,45.0,0.5,
7156,2013-10-26 12:00,39.0,0.2,,39.0,0.2,,39.0,0.2,
7157,2013-10-26 13:00,36.0,0.0,,36.0,0.0,,36.0,0.0,
7158,2013-10-26 14:00,34.0,-0.3,,34.0,-0.3,,34.0,-0.3,
7159,2013-10-26 15:00,34.0,-0.3,,34.0,-0.3,,34.0,-0.3,
7160,2013-10-26 16:00,32.0,-1.2,,32.0,-1.2,,32.0,-1.2,
7161,2013-10-26 17:00,33.0,-1.9,,33.0,-1.9,,33.0,-1.9,
7162,2013-10-26 18:00,40.0,-0.7,,40.0,-0.7,,40.0,-0.7,
7163,2013-10-26 19:00,49.0,1.0,,49.0,1.0,,49.0,1.0,
7164,2013-10-26 2:00,60.0,-0.6,,60.0,-0.6,,60.0,-0.6,
7165,2013-10-26 20:00,52.0,0.7,,52.0,0.7,,52.0,0.7,
7166,2013-10-26 21:00,48.0,-0.1,,48.0,-0.1,,48.0,-0.1,
7167,2013-10-26 22:00,47.0,-0.2,,47.0,-0.2,,47.0,-0.2,
7168,2013-10-26 23:00,54.0,0.7,,54.0,0.7,,54.0,0.7,
7169,2013-10-26 3:00,61.0,-0.4,,61.0,-0.4,,61.0,-0.4,
7170,2013-10-26 4:00,65.0,-0.3,,65.0,-0.3,,65.0,-0.3,
7171,2013-10-26 5:00,68.0,-0.2,,68.0,-0.2,,68.0,-0.2,
7172,2013-10-26 6:00,71.0,0.0,,71.0,0.0,,71.0,0.0,
7173,2013-10-26 7:00,75.0,0.3,,75.0,0.3,,75.0,0.3,
7174,2013-10-26 8:00,63.0,-1.7,,63.0,-1.7,,63.0,-1.7,
7175,2013-10-26 9:00,56.0,-0.9,,56.0,-0.9,,56.0,-0.9,
7176,2013-10-27 0:00,55.0,0.5,,55.0,0.5,,55.0,0.5,
7177,2013-10-27 1:00,55.0,0.2,,55.0,0.2,,55.0,0.2,
7178,2013-10-27 10:00,54.0,2.1,,54.0,2.1,,54.0,2.1,
7179,2013-10-27 11:00,44.0,1.4,,44.0,1.4,,44.0,1.4,
7180,2013-10-27 12:00,39.0,1.7,,39.0,1.7,,39.0,1.7,
7181,2013-10-27 13:00,31.0,-0.7,,31.0,-0.7,,31.0,-0.7,
7182,2013-10-27 14:00,34.0,1.7,,34.0,1.7,,34.0,1.7,
7183,2013-10-27 15:00,32.0,0.9,,32.0,0.9,,32.0,0.9,
7184,2013-10-27 16:00,35.0,1.8,,35.0,1.8,,35.0,1.8,
7185,2013-10-27 17:00,42.0,3.4,,42.0,3.4,,42.0,3.4,
7186,2013-10-27 18:00,46.0,2.9,,46.0,2.9,,46.0,2.9,
7187,2013-10-27 19:00,54.0,4.0,,54.0,4.0,,54.0,4.0,
7188,2013-10-27 2:00,62.0,1.1,,62.0,1.1,,62.0,1.1,
7189,2013-10-27 20:00,56.0,3.8,,56.0,3.8,,56.0,3.8,
7190,2013-10-27 21:00,57.0,3.5,,57.0,3.5,,57.0,3.5,
7191,2013-10-27 22:00,61.0,4.0,,61.0,4.0,,61.0,4.0,
7192,2013-10-27 23:00,67.0,4.7,,67.0,4.7,,67.0,4.7,
7193,2013-10-27 3:00,66.0,1.5,,66.0,1.5,,66.0,1.5,
7194,2013-10-27 4:00,70.0,1.6,,70.0,1.6,,70.0,1.6,
7195,2013-10-27 5:00,74.0,1.8,,74.0,1.8,,74.0,1.8,
7196,2013-10-27 6:00,78.0,2.0,,78.0,2.0,,78.0,2.0,
7197,2013-10-27 7:00,79.0,1.8,,79.0,1.8,,79.0,1.8,
7198,2013-10-27 8:00,69.0,0.6,,69.0,0.6,,69.0,0.6,
7199,2013-10-27 9:00,61.0,1.4,,61.0,1.4,,61.0,1.4,
7200,2013-10-28 0:00,71.0,4.7,,71.0,4.7,,71.0,4.7,
7201,2013-10-28 1:00,74.0,4.7,,74.0,4.7,,74.0,4.7,
7202,2013-10-28 10:00,60.0,4.4,,60.0,4.4,,60.0,4.4,
7203,2013-10-28 11:00,53.0,4.6,,53.0,4.6,,53.0,4.6,
7204,2013-10-28 12:00,52.0,5.3,,52.0,5.3,,52.0,5.3,
7205,2013-10-28 13:00,48.0,5.3,,48.0,5.3,,48.0,5.3,
7206,2013-10-28 14:00,45.0,4.6,,45.0,4.6,,45.0,4.6,
7207,2013-10-28 15:00,46.0,4.3,,46.0,4.3,,46.0,4.3,
7208,2013-10-28 16:00,45.0,3.8,,45.0,3.8,,45.0,3.8,
7209,2013-10-28 17:00,45.0,3.9,,45.0,3.9,,45.0,3.9,
7210,2013-10-28 18:00,56.0,5.8,,56.0,5.8,,56.0,5.8,
7211,2013-10-28 19:00,62.0,6.0,,62.0,6.0,,62.0,6.0,
7212,2013-10-28 2:00,75.0,4.4,,75.0,4.4,,75.0,4.4,
7213,2013-10-28 20:00,60.0,5.1,,60.0,5.1,,60.0,5.1,
7214,2013-10-28 21:00,67.0,5.9,,67.0,5.9,,67.0,5.9,
7215,2013-10-28 22:00,67.0,5.3,,67.0,5.3,,67.0,5.3,
7216,2013-10-28 23:00,73.0,6.1,,73.0,6.1,,73.0,6.1,
7217,2013-10-28 3:00,78.0,4.4,,78.0,4.4,,78.0,4.4,
7218,2013-10-28 4:00,81.0,4.6,,81.0,4.6,,81.0,4.6,
7219,2013-10-28 5:00,80.0,4.0,,80.0,4.0,,80.0,4.0,
7220,2013-10-28 6:00,84.0,4.3,,84.0,4.3,,84.0,4.3,
7221,2013-10-28 7:00,83.0,4.0,,83.0,4.0,,83.0,4.0,
7222,2013-10-28 8:00,75.0,3.3,,75.0,3.3,,75.0,3.3,
7223,2013-10-28 9:00,64.0,3.3,,64.0,3.3,,64.0,3.3,
7224,2013-10-29 0:00,77.0,6.3,,77.0,6.3,,77.0,6.3,
7225,2013-10-29 1:00,78.0,6.0,,78.0,6.0,,78.0,6.0,
7226,2013-10-29 10:00,63.0,5.7,,63.0,5.7,,63.0,5.7,
7227,2013-10-29 11:00,58.0,6.1,,58.0,6.1,,58.0,6.1,
7228,2013-10-29 12:00,52.0,6.5,,52.0,6.5,,52.0,6.5,
7229,2013-10-29 13:00,54.0,6.7,,54.0,6.7,,54.0,6.7,
7230,2013-10-29 14:00,60.0,8.2,,60.0,8.2,,60.0,8.2,
7231,2013-10-29 15:00,65.0,9.0,,65.0,9.0,,65.0,9.0,
7232,2013-10-29 16:00,69.0,9.9,,69.0,9.9,,69.0,9.9,
7233,2013-10-29 17:00,83.0,12.0,,83.0,12.0,,83.0,12.0,
7234,2013-10-29 18:00,84.0,11.6,,84.0,11.6,,84.0,11.6,
7235,2013-10-29 19:00,84.0,11.1,,84.0,11.1,,84.0,11.1,
7236,2013-10-29 2:00,78.0,5.9,,78.0,5.9,,78.0,5.9,
7237,2013-10-29 20:00,77.0,9.5,,77.0,9.5,,77.0,9.5,
7238,2013-10-29 21:00,80.0,9.6,,80.0,9.6,,80.0,9.6,
7239,2013-10-29 22:00,80.0,9.2,,80.0,9.2,,80.0,9.2,
7240,2013-10-29 23:00,75.0,7.5,,75.0,7.5,,75.0,7.5,
7241,2013-10-29 3:00,74.0,5.4,,74.0,5.4,,74.0,5.4,
7242,2013-10-29 4:00,73.0,5.4,,73.0,5.4,,73.0,5.4,
7243,2013-10-29 5:00,73.0,5.6,,73.0,5.6,,73.0,5.6,
7244,2013-10-29 6:00,76.0,6.1,,76.0,6.1,,76.0,6.1,
7245,2013-10-29 7:00,79.0,6.3,,79.0,6.3,,79.0,6.3,
7246,2013-10-29 8:00,74.0,5.4,,74.0,5.4,,74.0,5.4,
7247,2013-10-29 9:00,71.0,6.3,,71.0,6.3,,71.0,6.3,
7248,2013-10-30 0:00,68.0,5.0,,68.0,5.0,,68.0,5.0,
7249,2013-10-30 1:00,67.0,3.9,,67.0,3.9,,67.0,3.9,
7250,2013-10-30 10:00,52.0,0.4,,52.0,0.4,,52.0,0.4,
7251,2013-10-30 11:00,48.0,0.8,,48.0,0.8,,48.0,0.8,
7252,2013-10-30 12:00,46.0,2.5,,46.0,2.5,,46.0,2.5,
7253,2013-10-30 13:00,41.0,1.4,,41.0,1.4,,41.0,1.4,
7254,2013-10-30 14:00,39.0,1.5,,39.0,1.5,,39.0,1.5,
7255,2013-10-30 15:00,40.0,2.2,,40.0,2.2,,40.0,2.2,
7256,2013-10-30 16:00,43.0,2.1,,43.0,2.1,,43.0,2.1,
7257,2013-10-30 17:00,45.0,1.8,,45.0,1.8,,45.0,1.8,
7258,2013-10-30 18:00,51.0,2.5,,51.0,2.5,,51.0,2.5,
7259,2013-10-30 19:00,56.0,2.8,,56.0,2.8,,56.0,2.8,
7260,2013-10-30 2:00,71.0,3.9,,71.0,3.9,,71.0,3.9,
7261,2013-10-30 20:00,61.0,3.5,,61.0,3.5,,61.0,3.5,
7262,2013-10-30 21:00,65.0,3.9,,65.0,3.9,,65.0,3.9,
7263,2013-10-30 22:00,67.0,3.7,,67.0,3.7,,67.0,3.7,
7264,2013-10-30 23:00,69.0,3.5,,69.0,3.5,,69.0,3.5,
7265,2013-10-30 3:00,73.0,3.7,,73.0,3.7,,73.0,3.7,
7266,2013-10-30 4:00,71.0,2.7,,71.0,2.7,,71.0,2.7,
7267,2013-10-30 5:00,73.0,2.7,,73.0,2.7,,73.0,2.7,
7268,2013-10-30 6:00,71.0,1.8,,71.0,1.8,,71.0,1.8,
7269,2013-10-30 7:00,75.0,2.3,,75.0,2.3,,75.0,2.3,
7270,2013-10-30 8:00,66.0,1.2,,66.0,1.2,,66.0,1.2,
7271,2013-10-30 9:00,59.0,0.8,,59.0,0.8,,59.0,0.8,
7272,2013-10-31 0:00,66.0,2.3,,66.0,2.3,,66.0,2.3,
7273,2013-10-31 1:00,67.0,2.2,,67.0,2.2,,67.0,2.2,
7274,2013-10-31 10:00,55.0,2.7,,55.0,2.7,,55.0,2.7,
7275,2013-10-31 11:00,48.0,2.5,,48.0,2.5,,48.0,2.5,
7276,2013-10-31 12:00,39.0,1.6,,39.0,1.6,,39.0,1.6,
7277,2013-10-31 13:00,37.0,2.6,,37.0,2.6,,37.0,2.6,
7278,2013-10-31 14:00,34.0,2.3,,34.0,2.3,,34.0,2.3,
7279,2013-10-31 15:00,34.0,2.4,,34.0,2.4,,34.0,2.4,
7280,2013-10-31 16:00,31.0,0.9,,31.0,0.9,,31.0,0.9,
7281,2013-10-31 17:00,34.0,0.6,,34.0,0.6,,34.0,0.6,
7282,2013-10-31 18:00,36.0,-0.3,,36.0,-0.3,,36.0,-0.3,
7283,2013-10-31 19:00,41.0,0.6,,41.0,0.6,,41.0,0.6,
7284,2013-10-31 2:00,72.0,2.6,,72.0,2.6,,72.0,2.6,
7285,2013-10-31 20:00,46.0,1.6,,46.0,1.6,,46.0,1.6,
7286,2013-10-31 21:00,49.0,2.0,,49.0,2.0,,49.0,2.0,
7287,2013-10-31 22:00,52.0,2.1,,52.0,2.1,,52.0,2.1,
7288,2013-10-31 23:00,54.0,2.0,,54.0,2.0,,54.0,2.0,
7289,2013-10-31 3:00,77.0,3.0,,77.0,3.0,,77.0,3.0,
7290,2013-10-31 4:00,78.0,2.8,,78.0,2.8,,78.0,2.8,
7291,2013-10-31 5:00,80.0,2.8,,80.0,2.8,,80.0,2.8,
7292,2013-10-31 6:00,82.0,2.8,,82.0,2.8,,82.0,2.8,
7293,2013-10-31 7:00,83.0,2.9,,83.0,2.9,,83.0,2.9,
7294,2013-10-31 8:00,74.0,1.9,,74.0,1.9,,74.0,1.9,
7295,2013-10-31 9:00,64.0,2.5,,64.0,2.5,,64.0,2.5,
7296,2013-11-01 0:00,58.0,2.7,,58.0,2.7,,58.0,2.7,
7297,2013-11-01 1:00,62.0,3.2,,62.0,3.2,,62.0,3.2,
7298,2013-11-01 10:00,43.0,2.0,,43.0,2.0,,43.0,2.0,
7299,2013-11-01 11:00,39.0,2.6,,39.0,2.6,,39.0,2.6,
7300,2013-11-01 12:00,34.0,1.9,,34.0,1.9,,34.0,1.9,
7301,2013-11-01 13:00,35.0,3.6,,35.0,3.6,,35.0,3.6,
7302,2013-11-01 14:00,41.0,5.8,,41.0,5.8,,41.0,5.8,
7303,2013-11-01 15:00,37.0,5.2,,37.0,5.2,,37.0,5.2,
7304,2013-11-01 16:00,37.0,5.4,,37.0,5.4,,37.0,5.4,
7305,2013-11-01 17:00,38.0,5.0,,38.0,5.0,,38.0,5.0,
7306,2013-11-01 18:00,46.0,6.1,,46.0,6.1,,46.0,6.1,
7307,2013-11-01 19:00,49.0,6.0,,49.0,6.0,,49.0,6.0,
7308,2013-11-01 2:00,61.0,2.9,,61.0,2.9,,61.0,2.9,
7309,2013-11-01 20:00,54.0,6.6,,54.0,6.6,,54.0,6.6,
7310,2013-11-01 21:00,51.0,5.8,,51.0,5.8,,51.0,5.8,
7311,2013-11-01 22:00,56.0,7.1,,56.0,7.1,,56.0,7.1,
7312,2013-11-01 23:00,56.0,6.9,,56.0,6.9,,56.0,6.9,
7313,2013-11-01 3:00,64.0,3.0,,64.0,3.0,,64.0,3.0,
7314,2013-11-01 4:00,67.0,3.1,,67.0,3.1,,67.0,3.1,
7315,2013-11-01 5:00,67.0,3.1,,67.0,3.1,,67.0,3.1,
7316,2013-11-01 6:00,63.0,2.6,,63.0,2.6,,63.0,2.6,
7317,2013-11-01 7:00,68.0,3.1,,68.0,3.1,,68.0,3.1,
7318,2013-11-01 8:00,61.0,2.4,,61.0,2.4,,61.0,2.4,
7319,2013-11-01 9:00,49.0,1.5,,49.0,1.5,,49.0,1.5,
7320,2013-11-02 0:00,62.0,7.7,,62.0,7.7,,62.0,7.7,
7321,2013-11-02 1:00,62.0,7.2,,62.0,7.2,,62.0,7.2,
7322,2013-11-02 10:00,88.0,9.6,,88.0,9.6,,88.0,9.6,
7323,2013-11-02 11:00,89.0,9.3,,89.0,9.3,,89.0,9.3,
7324,2013-11-02 12:00,88.0,8.7,,88.0,8.7,,88.0,8.7,
7325,2013-11-02 13:00,89.0,8.9,,89.0,8.9,,89.0,8.9,
7326,2013-11-02 14:00,87.0,8.5,,87.0,8.5,,87.0,8.5,
7327,2013-11-02 15:00,83.0,8.6,,83.0,8.6,,83.0,8.6,
7328,2013-11-02 16:00,81.0,8.1,,81.0,8.1,,81.0,8.1,
7329,2013-11-02 17:00,83.0,8.2,,83.0,8.2,,83.0,8.2,
7330,2013-11-02 18:00,84.0,8.0,,84.0,8.0,,84.0,8.0,
7331,2013-11-02 19:00,85.0,7.8,,85.0,7.8,,85.0,7.8,
7332,2013-11-02 2:00,62.0,7.2,,62.0,7.2,,62.0,7.2,
7333,2013-11-02 20:00,88.0,7.9,,88.0,7.9,,88.0,7.9,
7334,2013-11-02 21:00,87.0,7.4,,87.0,7.4,,87.0,7.4,
7335,2013-11-02 22:00,87.0,7.1,,87.0,7.1,,87.0,7.1,
7336,2013-11-02 23:00,89.0,7.0,,89.0,7.0,,89.0,7.0,
7337,2013-11-02 3:00,66.0,7.9,,66.0,7.9,,66.0,7.9,
7338,2013-11-02 4:00,69.0,8.0,,69.0,8.0,,69.0,8.0,
7339,2013-11-02 5:00,69.0,8.1,,69.0,8.1,,69.0,8.1,
7340,2013-11-02 6:00,70.0,8.2,,70.0,8.2,,70.0,8.2,
7341,2013-11-02 7:00,69.0,8.1,,69.0,8.1,,69.0,8.1,
7342,2013-11-02 8:00,71.0,8.7,,71.0,8.7,,71.0,8.7,
7343,2013-11-02 9:00,73.0,9.0,,73.0,9.0,,73.0,9.0,
7344,2013-11-03 0:00,87.0,6.6,,87.0,6.6,,87.0,6.6,
7345,2013-11-03 1:00,90.0,6.7,,90.0,6.7,,90.0,6.7,
7346,2013-11-03 10:00,88.0,7.8,,88.0,7.8,,88.0,7.8,
7347,2013-11-03 11:00,83.0,8.0,,83.0,8.0,,83.0,8.0,
7348,2013-11-03 12:00,72.0,7.8,,72.0,7.8,,72.0,7.8,
7349,2013-11-03 13:00,62.0,7.3,,62.0,7.3,,62.0,7.3,
7350,2013-11-03 14:00,56.0,7.5,,56.0,7.5,,56.0,7.5,
